time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
245,63,0,-17,36,4,-3.0956198616788697,2,1,-0.65,240,63,4,-18,35,4,-1.5942081959754546
240,63,0,-18,38,4,-1.5942081959754546,2,2,-0.9,235,67,6,-21,34,6,-3.0184069638958895
235,67,0,-21,36,6,-3.0184069638958895,1,1,-0.45,230,63,6,-18,26,8,-2.4036108537692087
230,63,0,-18,26,8,-2.4036108537692087,0,1,-0.25,225,61,4,-15,21,4,-3.0576408162264386
225,61,0,-15,22,4,-3.0576408162264386,2,0,-0.4,220,63,0,-19,19,4,-1.6560960715033843
220,63,0,-19,20,4,-1.6560960715033843,1,2,-0.7,215,66,2,-20,16,6,-3.224767221258162
215,66,0,-20,18,6,-3.224767221258162,2,2,-0.9,210,67,2,-21,16,8,-2.3531698454383303
210,67,0,-21,20,8,-2.3531698454383303,1,2,-0.7,205,63,4,-17,16,0,0.0
205,63,0,-17,16,0,0.0,0,1,-0.25,200,63,8,-23,17,0,0.0
200,63,0,-23,18,0,0.0,1,0,-0.2,195,60,0,-22,21,2,-3.7792169996230314
195,60,0,-22,26,2,-3.7792169996230314,2,2,-0.9,190,61,2,-26,26,2,-2.5100354887935055
190,61,0,-26,28,2,-2.5100354887935055,1,1,-0.45,185,61,10,-29,28,10,-1.5818212803879077
185,61,0,-29,32,10,-1.5818212803879077,2,0,-0.4,180,61,4,-33,24,2,-3.7231546953995007
180,61,0,-33,24,2,-3.7231546953995007,1,0,-0.2,175,60,8,-34,26,2,-0.8627696005909229
175,60,0,-34,28,2,-0.8627696005909229,1,2,-0.7,170,61,0,-38,29,4,-1.5592991986673042
170,61,0,-38,32,4,-1.5592991986673042,1,1,-0.45,165,64,4,-44,25,6,-2.295363249027787
165,64,0,-44,28,6,-2.295363249027787,0,0,0.0,160,59,6,-41,25,0,0.0
160,59,0,-41,26,0,0.0,2,0,-0.4,155,59,6,-45,21,6,-3.4214301273838337
155,59,0,-45,24,6,-3.4214301273838337,0,2,-0.5,150,60,2,-48,27,4,-0.7368959184641426
150,60,0,-48,30,4,-0.7368959184641426,1,2,-0.7,145,61,6,-52,32,4,-0.5139202973797126
145,61,0,-52,38,4,-0.5139202973797126,1,2,-0.7,140,66,6,-58,33,6,-2.1434114746616424
140,66,0,-58,34,6,-2.1434114746616424,0,0,0.0,135,65,12,-59,29,2,-3.3789149948724457
135,65,0,-59,30,2,-3.3789149948724457,1,0,-0.2,130,64,2,-59,30,2,-1.1872176840728343
130,64,0,-59,32,2,-1.1872176840728343,1,1,-0.45,125,63,2,-59,27,6,-2.0886086100232624
125,63,0,-59,28,6,-2.0886086100232624,2,0,-0.4,120,60,4,-58,23,10,-1.7869115527365693
120,60,0,-58,24,10,-1.7869115527365693,1,1,-0.45,115,60,2,-60,15,4,-3.351375955960151
115,60,0,-60,18,4,-3.351375955960151,2,0,-0.4,110,59,2,-59,17,2,-3.7577119090507836
110,59,0,-59,18,2,-3.7577119090507836,1,0,-0.2,105,61,6,-61,20,2,-2.5115478486291067
105,61,0,-61,24,2,-2.5115478486291067,0,0,0.0,100,58,2,-58,25,4,-2.4071150663866945
100,58,0,-58,30,4,-2.4071150663866945,1,2,-0.7,95,61,8,-61,33,0,0.0
95,61,0,-61,38,0,0.0,2,1,-0.65,90,64,10,-64,38,4,-2.168589779936923
90,64,0,-64,40,4,-2.168589779936923,0,1,-0.25,90,64,0,-64,40,4,-2.168589779936923
540,2,0,36,0,0,0.0,0,0,0.0,535,5,0,69,1,0,0.0
535,5,0,69,2,0,0.0,0,0,0.0,530,10,0,64,4,0,0.0
530,10,0,64,6,0,0.0,2,1,-0.65,525,17,2,58,7,0,0.0
525,17,0,58,8,0,0.0,1,0,-0.2,520,23,4,50,10,0,0.0
520,23,0,50,12,0,0.0,2,0,-0.4,515,32,2,34,15,0,0.0
515,32,0,34,18,0,0.0,2,0,-0.4,510,39,4,29,21,0,0.0
510,39,0,29,24,0,0.0,0,2,-0.5,505,48,6,17,23,4,-0.9969455001105878
505,48,0,17,24,4,-0.9969455001105878,1,2,-0.7,500,53,6,9,24,2,-0.5458780869420039
500,53,0,9,28,2,-0.5458780869420039,1,2,-0.7,495,60,2,1,27,2,-0.7377483308629991
495,60,0,1,28,2,-0.7377483308629991,0,1,-0.25,490,68,8,-7,26,2,-0.7017519895712638
490,68,0,-7,28,2,-0.7017519895712638,0,1,-0.25,485,75,2,-14,25,0,0.0
485,75,0,-14,28,0,0.0,0,2,-0.5,480,78,4,-17,24,4,-1.2053290348201813
480,78,0,-17,26,4,-1.2053290348201813,2,0,-0.4,475,80,6,-19,26,4,-0.5501649788468086
475,80,0,-19,28,4,-0.5501649788468086,1,2,-0.7,470,86,4,-26,22,2,-2.185750117706206
470,86,0,-26,24,2,-2.185750117706206,1,0,-0.2,465,87,4,-25,24,6,-1.954614471926438
465,87,0,-25,26,6,-1.954614471926438,2,0,-0.4,460,92,4,-31,25,2,-1.6324410628241282
460,92,0,-31,28,2,-1.6324410628241282,1,0,-0.2,455,93,4,-30,27,2,-2.3493978940690283
455,93,0,-30,32,2,-2.3493978940690283,1,2,-0.7,450,96,6,-35,29,8,-1.5313949189854021
450,96,0,-35,30,8,-1.5313949189854021,0,0,0.0,445,95,10,-36,27,0,0.0
445,95,0,-36,28,0,0.0,1,0,-0.2,440,94,2,-29,28,6,-2.0909652758214463
440,94,0,-29,32,6,-2.0909652758214463,0,1,-0.25,435,92,2,-26,28,0,0.0
435,92,0,-26,28,0,0.0,0,0,0.0,430,89,8,-25,27,8,-1.4741338436848714
430,89,0,-25,32,8,-1.4741338436848714,2,0,-0.4,425,91,0,-26,23,4,-3.5665887460612
425,91,0,-26,24,4,-3.5665887460612,1,0,-0.2,420,92,10,-29,24,4,-2.4128952963184105
420,92,0,-29,26,4,-2.4128952963184105,0,2,-0.5,415,90,2,-26,27,2,-1.9927405203139017
415,90,0,-26,30,2,-1.9927405203139017,0,1,-0.25,410,86,4,-20,29,4,-3.3552571809046725
410,86,0,-20,36,4,-3.3552571809046725,0,0,0.0,405,83,6,-18,36,2,-0.011082415389410016
405,83,0,-18,36,2,-0.011082415389410016,2,2,-0.9,400,83,14,-19,31,6,-1.7962590817994244
400,83,0,-19,36,6,-1.7962590817994244,0,2,-0.5,395,76,0,-14,38,0,0.0
395,76,0,-14,42,0,0.0,2,2,-0.9,390,79,10,-11,38,6,-2.289797528913302
390,79,0,-11,38,6,-2.289797528913302,0,0,0.0,385,76,8,-1,37,10,-1.1906079167174766
385,76,0,-1,42,10,-1.1906079167174766,2,2,-0.9,380,74,0,2,29,4,-3.451049366094665
380,74,0,2,30,4,-3.451049366094665,2,2,-0.9,375,77,10,-2,31,2,-1.1973772351576883
375,77,0,-2,32,2,-1.1973772351576883,1,0,-0.2,370,79,2,-2,23,10,-1.668425543666649
370,79,0,-2,24,10,-1.668425543666649,0,0,0.0,365,78,2,-3,17,0,0.0
365,78,0,-3,18,0,0.0,0,0,0.0,360,75,2,0,20,6,-0.7114067922211215
360,75,0,0,22,6,-0.7114067922211215,1,2,-0.7,355,79,2,0,13,2,-1.8001074707405849
355,79,0,0,14,2,-1.8001074707405849,0,1,-0.25,350,80,4,-5,13,2,-0.9518504066743105
350,80,0,-5,14,2,-0.9518504066743105,2,2,-0.9,345,85,2,-11,14,0,0.0
345,85,0,-11,16,0,0.0,0,2,-0.5,340,84,2,-7,17,2,-3.7887804910517673
340,84,0,-7,20,2,-3.7887804910517673,0,1,-0.25,335,87,4,-6,20,4,-1.3069091288276127
335,87,0,-6,22,4,-1.3069091288276127,1,0,-0.2,330,84,6,-2,23,0,0.0
330,84,0,-2,28,0,0.0,0,2,-0.5,325,82,4,-3,31,4,-2.2641335595800314
325,82,0,-3,36,4,-2.2641335595800314,2,2,-0.9,320,87,10,-7,36,2,-0.6941818824791994
320,87,0,-7,38,2,-0.6941818824791994,0,1,-0.25,315,87,10,-10,36,6,-1.483022268973419
315,87,0,-10,38,6,-1.483022268973419,1,0,-0.2,310,84,4,-4,38,2,-0.812986071523369
310,84,0,-4,44,2,-0.812986071523369,2,0,-0.4,305,85,4,-5,41,2,-1.8343675934187047
305,85,0,-5,42,2,-1.8343675934187047,2,1,-0.65,300,86,12,-6,35,10,-2.331845774742959
300,86,0,-6,38,10,-2.331845774742959,0,1,-0.25,295,87,2,-8,29,8,-2.0967056477947636
295,87,0,-8,30,8,-2.0967056477947636,0,0,0.0,290,88,6,-8,27,2,-1.957727171406873
290,88,0,-8,28,2,-1.957727171406873,2,0,-0.4,285,85,2,-2,25,8,-2.1236044357967785
285,85,0,-2,26,8,-2.1236044357967785,1,0,-0.2,280,84,2,-7,15,8,-2.7982278048601756
280,84,0,-7,16,8,-2.7982278048601756,2,0,-0.4,275,84,2,-7,16,2,-0.992958113357929
275,84,0,-7,18,2,-0.992958113357929,2,2,-0.9,270,92,2,-15,14,2,-2.9564801171873683
270,92,0,-15,16,2,-2.9564801171873683,2,2,-0.9,265,97,4,-23,17,2,-2.5091017161711875
265,97,0,-23,20,2,-2.5091017161711875,1,0,-0.2,260,96,4,-17,23,0,0.0
260,96,0,-17,28,0,0.0,0,1,-0.25,255,94,6,-16,29,0,0.0
255,94,0,-16,32,0,0.0,1,0,-0.2,250,93,10,-17,32,2,-2.9525481608737323
250,93,0,-17,34,2,-2.9525481608737323,2,0,-0.4,245,90,6,-15,33,4,-3.0956198616788697
245,90,0,-15,36,4,-3.0956198616788697,0,0,0.0,240,88,4,-16,35,4,-1.5942081959754546
240,88,0,-16,38,4,-1.5942081959754546,2,1,-0.65,235,93,6,-21,34,6,-3.0184069638958895
235,93,0,-21,36,6,-3.0184069638958895,0,2,-0.5,230,89,6,-18,26,8,-2.4036108537692087
230,89,0,-18,26,8,-2.4036108537692087,2,0,-0.4,225,86,4,-14,21,4,-3.0576408162264386
225,86,0,-14,22,4,-3.0576408162264386,0,0,0.0,220,87,0,-19,19,4,-1.6560960715033843
220,87,0,-19,20,4,-1.6560960715033843,0,2,-0.5,215,90,2,-20,16,6,-3.224767221258162
215,90,0,-20,18,6,-3.224767221258162,0,0,0.0,210,88,2,-15,16,8,-2.3531698454383303
210,88,0,-15,20,8,-2.3531698454383303,2,2,-0.9,205,85,4,-12,16,0,0.0
205,85,0,-12,16,0,0.0,2,1,-0.65,200,87,8,-23,17,0,0.0
200,87,0,-23,18,0,0.0,1,1,-0.45,195,86,0,-25,21,2,-3.7792169996230314
195,86,0,-25,26,2,-3.7792169996230314,2,0,-0.4,190,88,2,-31,26,2,-2.5100354887935055
190,88,0,-31,28,2,-2.5100354887935055,0,2,-0.5,185,88,10,-35,28,10,-1.5818212803879077
185,88,0,-35,32,10,-1.5818212803879077,2,0,-0.4,180,88,4,-43,24,2,-3.7231546953995007
180,88,0,-43,24,2,-3.7231546953995007,1,1,-0.45,175,85,8,-45,26,2,-0.8627696005909229
175,85,0,-45,28,2,-0.8627696005909229,2,0,-0.4,170,88,0,-55,29,4,-1.5592991986673042
170,88,0,-55,32,4,-1.5592991986673042,1,2,-0.7,165,91,4,-62,25,6,-2.295363249027787
165,91,0,-62,28,6,-2.295363249027787,2,1,-0.65,160,89,6,-62,25,0,0.0
160,89,0,-62,26,0,0.0,0,2,-0.5,155,91,6,-70,21,6,-3.4214301273838337
155,91,0,-70,24,6,-3.4214301273838337,1,1,-0.45,150,94,2,-77,27,4,-0.7368959184641426
150,94,0,-77,30,4,-0.7368959184641426,1,0,-0.2,145,93,6,-80,32,4,-0.5139202973797126
145,93,0,-80,38,4,-0.5139202973797126,1,1,-0.45,140,96,6,-84,33,6,-2.1434114746616424
140,96,0,-84,34,6,-2.1434114746616424,2,1,-0.65,135,97,12,-87,29,2,-3.3789149948724457
135,97,0,-87,30,2,-3.3789149948724457,0,2,-0.5,130,96,2,-87,30,2,-1.1872176840728343
130,96,0,-87,32,2,-1.1872176840728343,2,0,-0.4,125,95,2,-89,27,6,-2.0886086100232624
125,95,0,-89,28,6,-2.0886086100232624,1,1,-0.45,120,92,4,-89,23,10,-1.7869115527365693
