time,release_time,ready_time,deadline,location,assigned_courier,pickup_time
345,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
345,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
345,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
345,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
345,343.79560529792604,353.79560529792604,383.79560529792604,0,,
345,343.83326797738505,353.83326797738505,383.83326797738505,11,,
345,344.0340407120692,354.0340407120692,384.0340407120692,14,,
350,312.23894133570974,322.23894133570974,352.23894133570974,5,22.0,348.0
350,323.61773680356566,333.61773680356566,363.61773680356566,7,21.0,357.61773680356566
350,326.8667702164911,336.8667702164911,366.8667702164911,7,17.0,363.0
350,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
350,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
350,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
350,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
350,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
350,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
350,344.0340407120692,354.0340407120692,384.0340407120692,14,,
350,345.4163623510646,355.4163623510646,385.4163623510646,0,,
350,345.8804895493682,355.8804895493682,385.8804895493682,6,,
350,347.68265716774874,357.68265716774874,387.68265716774874,15,,
350,347.881165856414,357.881165856414,387.881165856414,1,,
355,323.61773680356566,333.61773680356566,363.61773680356566,7,21.0,357.61773680356566
355,326.8667702164911,336.8667702164911,366.8667702164911,7,17.0,363.0
355,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
355,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
355,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
355,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
355,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
355,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
355,344.0340407120692,354.0340407120692,384.0340407120692,14,,
355,345.4163623510646,355.4163623510646,385.4163623510646,0,,
355,345.8804895493682,355.8804895493682,385.8804895493682,6,,
355,347.68265716774874,357.68265716774874,387.68265716774874,15,,
355,347.881165856414,357.881165856414,387.881165856414,1,,
355,352.0949396170965,362.0949396170965,392.0949396170965,4,,
355,352.54059917856745,362.54059917856745,392.54059917856745,5,,
360,323.61773680356566,333.61773680356566,363.61773680356566,7,21.0,357.61773680356566
360,326.8667702164911,336.8667702164911,366.8667702164911,7,17.0,363.0
360,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
360,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
360,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
360,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
360,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
360,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
360,344.0340407120692,354.0340407120692,384.0340407120692,14,,
360,345.4163623510646,355.4163623510646,385.4163623510646,0,,
360,345.8804895493682,355.8804895493682,385.8804895493682,6,,
360,347.68265716774874,357.68265716774874,387.68265716774874,15,,
360,347.881165856414,357.881165856414,387.881165856414,1,,
360,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
360,352.54059917856745,362.54059917856745,392.54059917856745,5,,
360,356.1680004076334,366.1680004076334,396.1680004076334,12,,
360,356.72139807065776,366.72139807065776,396.72139807065776,13,,
360,357.5665775083129,367.5665775083129,397.5665775083129,15,,
360,357.93533243355984,367.93533243355984,397.93533243355984,1,,
360,358.8631331617431,368.8631331617431,398.8631331617431,15,,
365,326.8667702164911,336.8667702164911,366.8667702164911,7,17.0,363.0
365,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
365,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
365,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
365,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
365,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
365,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
365,344.0340407120692,354.0340407120692,384.0340407120692,14,,
365,345.4163623510646,355.4163623510646,385.4163623510646,0,,
365,345.8804895493682,355.8804895493682,385.8804895493682,6,,
365,347.68265716774874,357.68265716774874,387.68265716774874,15,,
365,347.881165856414,357.881165856414,387.881165856414,1,,
365,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
365,352.54059917856745,362.54059917856745,392.54059917856745,5,,
365,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
365,356.72139807065776,366.72139807065776,396.72139807065776,13,,
365,357.5665775083129,367.5665775083129,397.5665775083129,15,,
365,357.93533243355984,367.93533243355984,397.93533243355984,1,,
365,358.8631331617431,368.8631331617431,398.8631331617431,15,,
365,360.75485181424375,370.75485181424375,400.75485181424375,10,,
365,361.03602645903976,371.03602645903976,401.03602645903976,0,,
365,362.6271253835081,372.6271253835081,402.6271253835081,7,,
365,363.32449310060105,373.32449310060105,403.32449310060105,12,,
365,364.37239961936393,374.37239961936393,404.37239961936393,3,,
370,331.3759424579739,341.3759424579739,371.3759424579739,15,18.0,365.3759424579739
370,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
370,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
370,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
370,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
370,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
370,344.0340407120692,354.0340407120692,384.0340407120692,14,,
370,345.4163623510646,355.4163623510646,385.4163623510646,0,,
370,345.8804895493682,355.8804895493682,385.8804895493682,6,,
370,347.68265716774874,357.68265716774874,387.68265716774874,15,,
370,347.881165856414,357.881165856414,387.881165856414,1,,
370,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
370,352.54059917856745,362.54059917856745,392.54059917856745,5,,
370,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
370,356.72139807065776,366.72139807065776,396.72139807065776,13,,
370,357.5665775083129,367.5665775083129,397.5665775083129,15,,
370,357.93533243355984,367.93533243355984,397.93533243355984,1,,
370,358.8631331617431,368.8631331617431,398.8631331617431,15,,
370,360.75485181424375,370.75485181424375,400.75485181424375,10,,
370,361.03602645903976,371.03602645903976,401.03602645903976,0,,
370,362.6271253835081,372.6271253835081,402.6271253835081,7,,
370,363.32449310060105,373.32449310060105,403.32449310060105,12,,
370,364.37239961936393,374.37239961936393,404.37239961936393,3,,
370,368.35449634164337,378.35449634164337,408.35449634164337,13,,
375,339.26435104905437,349.26435104905437,379.26435104905437,5,24.0,373.26435104905437
375,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
375,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
375,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
375,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
375,344.0340407120692,354.0340407120692,384.0340407120692,14,,
375,345.4163623510646,355.4163623510646,385.4163623510646,0,,
375,345.8804895493682,355.8804895493682,385.8804895493682,6,,
