time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
365,27,0,-17,16,2,-3.921638862855872,0,1,-0.25,360,27,4,-17,20,0,0.0
360,27,0,-17,24,0,0.0,2,0,-0.4,355,28,4,-18,25,4,-1.9302871817593967
355,28,0,-18,28,4,-1.9302871817593967,2,1,-0.65,350,31,8,-20,29,4,-2.5874007160768713
350,31,0,-20,34,4,-2.5874007160768713,1,1,-0.45,345,32,6,-19,35,2,-1.6315655253455645
345,32,0,-19,38,2,-1.6315655253455645,2,1,-0.65,340,34,10,-21,35,4,-2.319753741053944
340,34,0,-21,36,4,-2.319753741053944,2,1,-0.65,335,34,6,-21,35,4,-0.5013949786881682
335,34,0,-21,38,4,-0.5013949786881682,1,2,-0.7,330,36,2,-20,31,4,-2.2793577651735717
330,36,0,-20,32,4,-2.2793577651735717,1,1,-0.45,325,36,6,-20,29,2,-0.8451094277469622
325,36,0,-20,32,2,-0.8451094277469622,0,0,0.0,320,36,2,-20,27,8,-2.074034192090444
320,36,0,-20,32,8,-2.074034192090444,0,2,-0.5,315,38,6,-23,33,2,-3.9138679870956423
315,38,0,-23,40,2,-3.9138679870956423,0,2,-0.5,310,36,10,-20,44,6,-1.8429422324127909
310,36,0,-20,50,6,-1.8429422324127909,1,0,-0.2,305,34,14,-17,46,4,-2.0996492456249456
305,34,0,-17,48,4,-2.0996492456249456,1,2,-0.7,300,35,12,-18,48,0,0.0
300,35,0,-18,50,0,0.0,2,2,-0.9,295,36,4,-19,47,8,-1.6563586551191136
295,36,0,-19,50,8,-1.6563586551191136,1,0,-0.2,290,34,4,-17,48,12,-1.9336797572847217
290,34,0,-17,56,12,-1.9336797572847217,1,0,-0.2,285,32,6,-16,44,10,-2.004374864558804
285,32,0,-16,46,10,-2.004374864558804,2,1,-0.65,280,31,16,-15,37,10,-2.008177314420789
280,31,0,-15,40,10,-2.008177314420789,1,2,-0.7,275,30,4,-14,47,2,-1.3561484215184691
275,30,0,-14,58,2,-1.3561484215184691,1,1,-0.45,270,30,6,-15,58,4,-1.3548712038476936
270,30,0,-15,62,4,-1.3548712038476936,0,0,0.0,265,29,22,-15,59,10,-1.6676439885848595
265,29,0,-15,62,10,-1.6676439885848595,1,0,-0.2,260,29,8,-17,50,6,-2.9512859320796188
260,29,0,-17,54,6,-2.9512859320796188,1,1,-0.45,255,30,6,-19,54,6,-2.145853680097673
255,30,0,-19,58,6,-2.145853680097673,1,2,-0.7,250,32,8,-22,53,8,-0.7483535877957479
250,32,0,-22,54,8,-0.7483535877957479,1,0,-0.2,245,31,8,-21,35,18,-2.2200100088416486
245,31,0,-21,38,18,-2.2200100088416486,1,2,-0.7,240,31,2,-21,30,2,-3.3280492078995962
240,31,0,-21,30,2,-3.3280492078995962,2,2,-0.9,235,32,6,-22,27,8,-2.382226581910146
235,32,0,-22,30,8,-2.382226581910146,0,2,-0.5,230,33,0,-24,24,10,-1.576534815082755
230,33,0,-24,26,10,-1.576534815082755,0,0,0.0,225,30,6,-23,20,2,-0.19651931962761182
225,30,0,-23,22,2,-0.19651931962761182,2,0,-0.4,220,28,4,-21,21,4,-1.1967142889170077
220,28,0,-21,22,4,-1.1967142889170077,1,1,-0.45,215,29,4,-22,16,0,0.0
215,29,0,-22,16,0,0.0,1,1,-0.45,210,28,2,-24,19,0,0.0
210,28,0,-24,22,0,0.0,1,0,-0.2,205,27,0,-23,17,4,-2.3164432710641734
205,27,0,-23,18,4,-2.3164432710641734,2,0,-0.4,200,28,6,-24,15,2,-2.033755786747804
200,28,0,-24,16,2,-2.033755786747804,1,0,-0.2,195,28,2,-24,13,4,-1.935812550841007
195,28,0,-24,14,4,-1.935812550841007,2,2,-0.9,190,30,2,-27,13,0,0.0
190,30,0,-27,14,0,0.0,0,2,-0.5,185,29,2,-28,17,4,-0.738967789229747
185,29,0,-28,20,4,-0.738967789229747,0,0,0.0,180,27,2,-26,15,2,-3.8201811284087057
180,27,0,-26,16,2,-3.8201811284087057,2,1,-0.65,175,28,6,-27,15,2,-2.683645224322447
175,28,0,-27,16,2,-2.683645224322447,2,0,-0.4,170,30,2,-29,15,2,-3.381810272417397
170,30,0,-29,16,2,-3.381810272417397,2,0,-0.4,165,31,2,-31,19,2,-2.5997825557429337
165,31,0,-31,24,2,-2.5997825557429337,0,2,-0.5,160,29,2,-29,27,2,-1.790837543440773
160,29,0,-29,32,2,-1.790837543440773,2,2,-0.9,155,32,10,-32,31,0,0.0
155,32,0,-32,36,0,0.0,2,2,-0.9,150,33,10,-33,38,2,-1.1517394384249542
150,33,0,-33,42,2,-1.1517394384249542,1,1,-0.45,145,32,10,-32,44,0,0.0
145,32,0,-32,48,0,0.0,0,2,-0.5,140,30,8,-30,53,8,-1.4095405944778179
140,30,0,-30,60,8,-1.4095405944778179,2,2,-0.9,135,33,8,-33,56,6,-2.2789661123268465
135,33,0,-33,62,6,-2.2789661123268465,0,1,-0.25,130,32,14,-32,58,14,-1.861126627105916
130,32,0,-32,64,14,-1.861126627105916,2,0,-0.4,125,33,12,-33,59,10,-1.3340017354368683
125,33,0,-33,64,10,-1.3340017354368683,0,2,-0.5,120,34,12,-34,61,4,-1.622328185994263
120,34,0,-34,66,4,-1.622328185994263,2,1,-0.65,115,35,10,-35,63,10,-1.6584064265579515
115,35,0,-35,68,10,-1.6584064265579515,0,0,0.0,110,33,10,-33,59,12,-1.5237347406564747
110,33,0,-33,64,12,-1.5237347406564747,1,1,-0.45,105,33,10,-33,57,12,-1.6138348181387603
105,33,0,-33,62,12,-1.6138348181387603,1,1,-0.45,100,33,10,-33,54,8,-1.3760246499429627
100,33,0,-33,58,8,-1.3760246499429627,1,0,-0.2,95,30,10,-30,54,8,-2.444779992146536
95,30,0,-30,60,8,-2.444779992146536,0,0,0.0,90,28,8,-28,61,4,-2.371051967300474
90,28,0,-28,72,4,-2.371051967300474,1,2,-0.7,90,28,0,-28,72,4,-2.371051967300474
540,2,0,6,0,0,0.0,0,0,0.0,535,4,0,34,1,0,0.0
535,4,0,34,2,0,0.0,0,1,-0.25,530,8,0,27,4,0,0.0
530,8,0,27,6,0,0.0,0,0,0.0,525,10,2,22,8,0,0.0
525,10,1,22,10,0,0.0,0,1,-0.25,520,12,4,21,11,0,0.0
520,12,2,21,12,0,0.0,0,0,0.0,515,15,4,19,14,0,0.0
515,15,2,19,16,0,0.0,2,1,-0.65,510,21,2,13,16,0,0.0
510,21,0,13,16,0,0.0,2,0,-0.4,505,26,4,8,16,0,0.0
505,26,0,8,18,0,0.0,0,1,-0.25,500,29,0,3,15,4,-2.0163647806050093
500,29,0,3,16,4,-2.0163647806050093,0,0,0.0,495,31,4,2,12,2,-1.1760047042646775
495,31,0,2,12,2,-1.1760047042646775,2,0,-0.4,490,33,2,1,13,2,-0.022973371070598603
490,33,0,1,16,2,-0.022973371070598603,1,0,-0.2,485,37,0,-3,12,2,-3.965924454592354
485,37,0,-3,12,2,-3.965924454592354,2,2,-0.9,480,42,6,-9,14,4,-1.3919131024922322
480,42,0,-9,16,4,-1.3919131024922322,2,2,-0.9,475,45,0,-11,12,2,-0.6698353187351813
475,45,0,-11,12,2,-0.6698353187351813,1,1,-0.45,470,49,4,-12,12,0,0.0
470,49,0,-12,14,0,0.0,0,2,-0.5,465,50,0,-12,15,4,-1.3128693657485613
465,50,0,-12,16,4,-1.3128693657485613,2,0,-0.4,460,55,4,-15,10,2,-2.909316273295289
460,55,0,-15,10,2,-2.909316273295289,1,2,-0.7,455,58,2,-18,13,0,0.0
455,58,0,-18,16,0,0.0,1,1,-0.45,450,58,0,-16,15,4,-2.3285502842494026
450,58,0,-16,18,4,-2.3285502842494026,1,0,-0.2,445,55,6,-13,20,2,-0.9494128927785539
445,55,0,-13,22,2,-0.9494128927785539,1,1,-0.45,440,55,6,-13,23,4,-1.307678242865748
440,55,0,-13,28,4,-1.307678242865748,1,2,-0.7,435,60,4,-15,27,0,0.0
435,60,0,-15,28,0,0.0,0,0,0.0,430,58,10,-17,28,2,-1.737231097949433
430,58,0,-17,28,2,-1.737231097949433,1,0,-0.2,425,58,2,-20,22,4,-0.33997083853435583
425,58,0,-20,22,4,-0.33997083853435583,1,1,-0.45,420,57,0,-18,18,2,-2.0653187136912834
420,57,0,-18,20,2,-2.0653187136912834,2,1,-0.65,415,58,0,-18,19,10,-1.5900650637561171
415,58,0,-18,22,10,-1.5900650637561171,0,1,-0.25,410,54,4,-16,12,2,-1.1716266369738833
410,54,0,-16,12,2,-1.1716266369738833,0,0,0.0,405,51,6,-14,11,0,0.0
405,51,0,-14,12,0,0.0,0,2,-0.5,400,51,0,-16,15,0,0.0
400,51,0,-16,18,0,0.0,0,1,-0.25,395,52,2,-18,19,4,-0.5924739941829102
395,52,0,-18,20,4,-0.5924739941829102,1,2,-0.7,390,52,6,-17,16,2,-1.8938193269224826
390,52,0,-17,16,2,-1.8938193269224826,1,1,-0.45,385,51,2,-16,11,2,-3.0632778363041666
385,51,0,-16,12,2,-3.0632778363041666,1,1,-0.45,380,49,0,-12,14,2,-0.37254993144966875
380,49,0,-12,16,2,-0.37254993144966875,0,0,0.0,375,47,2,-8,15,2,-1.8726285463052363
375,47,0,-8,16,2,-1.8726285463052363,2,2,-0.9,370,53,4,-11,12,2,-2.468918440918543
370,53,0,-11,14,2,-2.468918440918543,0,1,-0.25,365,52,2,-11,14,2,-3.921638862855872
365,52,0,-11,16,2,-3.921638862855872,0,1,-0.25,360,51,4,-10,20,0,0.0
360,51,0,-10,24,0,0.0,1,2,-0.7,355,53,4,-11,25,4,-1.9302871817593967
355,53,0,-11,28,4,-1.9302871817593967,2,1,-0.65,350,58,8,-14,29,4,-2.5874007160768713
350,58,0,-14,34,4,-2.5874007160768713,2,2,-0.9,345,61,6,-18,35,2,-1.6315655253455645
345,61,0,-18,38,2,-1.6315655253455645,1,1,-0.45,340,65,10,-24,35,4,-2.319753741053944
340,65,0,-24,36,4,-2.319753741053944,2,0,-0.4,335,67,6,-25,35,4,-0.5013949786881682
335,67,0,-25,38,4,-0.5013949786881682,1,1,-0.45,330,69,2,-25,31,4,-2.2793577651735717
330,69,0,-25,32,4,-2.2793577651735717,1,1,-0.45,325,69,6,-26,29,2,-0.8451094277469622
325,69,0,-26,32,2,-0.8451094277469622,0,1,-0.25,320,68,2,-24,27,8,-2.074034192090444
320,68,0,-24,32,8,-2.074034192090444,1,1,-0.45,315,72,6,-29,33,2,-3.9138679870956423
315,72,0,-29,40,2,-3.9138679870956423,1,1,-0.45,310,68,10,-22,44,6,-1.8429422324127909
310,68,0,-22,50,6,-1.8429422324127909,2,1,-0.65,305,68,14,-22,46,4,-2.0996492456249456
305,68,0,-22,48,4,-2.0996492456249456,0,0,0.0,300,67,12,-23,48,0,0.0
300,67,0,-23,50,0,0.0,2,2,-0.9,295,70,4,-25,47,8,-1.6563586551191136
295,70,0,-25,50,8,-1.6563586551191136,0,1,-0.25,290,66,4,-19,48,12,-1.9336797572847217
290,66,0,-19,56,12,-1.9336797572847217,0,1,-0.25,285,63,6,-16,44,10,-2.004374864558804
285,63,0,-16,46,10,-2.004374864558804,0,1,-0.25,280,60,16,-15,37,10,-2.008177314420789
280,60,0,-15,40,10,-2.008177314420789,1,0,-0.2,275,57,4,-9,47,2,-1.3561484215184691
275,57,0,-9,58,2,-1.3561484215184691,1,2,-0.7,270,58,6,-10,58,4,-1.3548712038476936
270,58,0,-10,62,4,-1.3548712038476936,1,2,-0.7,265,57,22,-11,59,10,-1.6676439885848595
265,57,0,-11,62,10,-1.6676439885848595,0,1,-0.25,260,57,8,-15,50,6,-2.9512859320796188
260,57,0,-15,54,6,-2.9512859320796188,2,0,-0.4,255,57,6,-13,54,6,-2.145853680097673
255,57,0,-13,58,6,-2.145853680097673,2,2,-0.9,250,61,8,-19,53,8,-0.7483535877957479
250,61,0,-19,54,8,-0.7483535877957479,0,1,-0.25,245,59,8,-16,35,18,-2.2200100088416486
245,59,0,-16,38,18,-2.2200100088416486,2,1,-0.65,240,61,2,-17,30,2,-3.3280492078995962
240,61,0,-17,30,2,-3.3280492078995962,1,1,-0.45,235,61,6,-16,27,8,-2.382226581910146
235,61,0,-16,30,8,-2.382226581910146,1,2,-0.7,230,64,0,-22,24,10,-1.576534815082755
230,64,0,-22,26,10,-1.576534815082755,1,1,-0.45,225,62,6,-22,20,2,-0.19651931962761182
225,62,0,-22,22,2,-0.19651931962761182,0,1,-0.25,220,60,4,-20,21,4,-1.1967142889170077
220,60,0,-20,22,4,-1.1967142889170077,0,0,0.0,215,59,4,-22,16,0,0.0
215,59,0,-22,16,0,0.0,2,1,-0.65,210,60,2,-28,19,0,0.0
210,60,0,-28,22,0,0.0,0,0,0.0,205,56,0,-23,17,4,-2.3164432710641734
205,56,0,-23,18,4,-2.3164432710641734,1,1,-0.45,200,58,6,-25,15,2,-2.033755786747804
200,58,0,-25,16,2,-2.033755786747804,1,1,-0.45,195,57,2,-26,13,4,-1.935812550841007
195,57,0,-26,14,4,-1.935812550841007,2,2,-0.9,190,60,2,-32,13,0,0.0
190,60,0,-32,14,0,0.0,1,1,-0.45,185,61,2,-39,17,4,-0.738967789229747
185,61,0,-39,20,4,-0.738967789229747,2,2,-0.9,180,59,2,-39,15,2,-3.8201811284087057
180,59,0,-39,16,2,-3.8201811284087057,1,2,-0.7,175,60,6,-43,15,2,-2.683645224322447
175,60,0,-43,16,2,-2.683645224322447,2,1,-0.65,170,63,2,-48,15,2,-3.381810272417397
170,63,0,-48,16,2,-3.381810272417397,0,1,-0.25,165,64,2,-53,19,2,-2.5997825557429337
165,64,0,-53,24,2,-2.5997825557429337,0,0,0.0,160,60,2,-51,27,2,-1.790837543440773
160,60,0,-51,32,2,-1.790837543440773,1,0,-0.2,155,63,10,-55,31,0,0.0
155,63,0,-55,36,0,0.0,1,0,-0.2,150,62,10,-56,38,2,-1.1517394384249542
150,62,0,-56,42,2,-1.1517394384249542,2,1,-0.65,145,63,10,-59,44,0,0.0
145,63,0,-59,48,0,0.0,1,1,-0.45,140,60,8,-56,53,8,-1.4095405944778179
140,60,0,-56,60,8,-1.4095405944778179,2,0,-0.4,135,63,8,-60,56,6,-2.2789661123268465
135,63,0,-60,62,6,-2.2789661123268465,0,2,-0.5,130,61,14,-59,58,14,-1.861126627105916
130,61,0,-59,64,14,-1.861126627105916,1,0,-0.2,125,62,12,-60,59,10,-1.3340017354368683
125,62,0,-60,64,10,-1.3340017354368683,2,2,-0.9,120,64,12,-62,61,4,-1.622328185994263
120,64,0,-62,66,4,-1.622328185994263,2,1,-0.65,115,67,10,-67,63,10,-1.6584064265579515
115,67,0,-67,68,10,-1.6584064265579515,0,0,0.0,110,62,10,-62,59,12,-1.5237347406564747
110,62,0,-62,64,12,-1.5237347406564747,2,1,-0.65,105,64,10,-64,57,12,-1.6138348181387603
105,64,0,-64,62,12,-1.6138348181387603,0,2,-0.5,100,64,10,-64,54,8,-1.3760246499429627
100,64,0,-64,58,8,-1.3760246499429627,1,0,-0.2,95,60,10,-60,54,8,-2.444779992146536
95,60,0,-60,60,8,-2.444779992146536,0,0,0.0,90,55,8,-55,61,4,-2.371051967300474
90,55,0,-55,72,4,-2.371051967300474,0,2,-0.5,90,55,0,-55,72,4,-2.371051967300474
540,2,0,33,0,0,0.0,2,2,-0.9,535,8,0,58,1,0,0.0
535,8,0,58,2,0,0.0,0,2,-0.5,530,14,0,48,4,0,0.0
530,14,0,48,6,0,0.0,1,2,-0.7,525,19,2,40,8,0,0.0
525,19,0,40,10,0,0.0,2,1,-0.65,520,24,4,36,11,0,0.0
520,24,0,36,12,0,0.0,1,0,-0.2,515,28,4,33,14,0,0.0
515,28,0,33,16,0,0.0,1,2,-0.7,510,37,2,24,16,0,0.0
510,37,0,24,16,0,0.0,2,1,-0.65,505,45,4,15,16,0,0.0
505,45,0,15,18,0,0.0,1,0,-0.2,500,49,0,9,15,4,-2.0163647806050093
500,49,0,9,16,4,-2.0163647806050093,1,2,-0.7,495,54,4,2,12,2,-1.1760047042646775
495,54,0,2,12,2,-1.1760047042646775,0,0,0.0,490,56,2,5,13,2,-0.022973371070598603
490,56,0,5,16,2,-0.022973371070598603,2,0,-0.4,485,62,0,-3,12,2,-3.965924454592354
485,62,0,-3,12,2,-3.965924454592354,2,1,-0.65,480,70,6,-13,14,4,-1.3919131024922322
480,70,0,-13,16,4,-1.3919131024922322,0,0,0.0,475,71,0,-12,12,2,-0.6698353187351813
475,71,0,-12,12,2,-0.6698353187351813,2,2,-0.9,470,79,4,-15,12,0,0.0
470,79,0,-15,14,0,0.0,1,2,-0.7,465,82,0,-15,15,4,-1.3128693657485613
465,82,0,-15,16,4,-1.3128693657485613,0,0,0.0,460,85,4,-14,10,2,-2.909316273295289
460,85,0,-14,10,2,-2.909316273295289,0,1,-0.25,455,88,2,-15,13,0,0.0
455,88,0,-15,16,0,0.0,2,0,-0.4,450,89,0,-14,15,4,-2.3285502842494026
450,89,0,-14,18,4,-2.3285502842494026,0,2,-0.5,445,84,6,-9,20,2,-0.9494128927785539
445,84,0,-9,22,2,-0.9494128927785539,0,2,-0.5,440,83,6,-9,23,4,-1.307678242865748
440,83,0,-9,28,4,-1.307678242865748,2,0,-0.4,435,87,4,-8,27,0,0.0
435,87,0,-8,28,0,0.0,2,1,-0.65,430,87,10,-14,28,2,-1.737231097949433
430,87,0,-14,28,2,-1.737231097949433,1,1,-0.45,425,87,2,-15,22,4,-0.33997083853435583
425,87,0,-15,22,4,-0.33997083853435583,2,0,-0.4,420,84,0,-13,18,2,-2.0653187136912834
420,84,0,-13,20,2,-2.0653187136912834,0,2,-0.5,415,86,0,-12,19,10,-1.5900650637561171
415,86,0,-12,22,10,-1.5900650637561171,2,0,-0.4,410,82,4,-12,12,2,-1.1716266369738833
410,82,0,-12,12,2,-1.1716266369738833,0,2,-0.5,405,78,6,-10,11,0,0.0
405,78,0,-10,12,0,0.0,0,2,-0.5,400,80,0,-16,15,0,0.0
400,80,0,-16,18,0,0.0,0,0,0.0,395,81,2,-20,19,4,-0.5924739941829102
395,81,0,-20,20,4,-0.5924739941829102,0,1,-0.25,390,79,6,-16,16,2,-1.8938193269224826
390,79,0,-16,16,2,-1.8938193269224826,1,2,-0.7,385,81,2,-18,11,2,-3.0632778363041666
385,81,0,-18,12,2,-3.0632778363041666,2,2,-0.9,380,81,0,-16,14,2,-0.37254993144966875
380,81,0,-16,16,2,-0.37254993144966875,2,0,-0.4,375,77,2,-11,15,2,-1.8726285463052363
375,77,0,-11,16,2,-1.8726285463052363,2,2,-0.9,370,85,4,-14,12,2,-2.468918440918543
370,85,0,-14,14,2,-2.468918440918543,0,0,0.0,365,82,2,-13,14,2,-3.921638862855872
365,82,0,-13,16,2,-3.921638862855872,2,0,-0.4,360,81,4,-10,20,0,0.0
360,81,0,-10,24,0,0.0,1,0,-0.2,355,82,4,-11,25,4,-1.9302871817593967
355,82,0,-11,28,4,-1.9302871817593967,2,2,-0.9,350,87,8,-12,29,4,-2.5874007160768713
350,87,0,-12,34,4,-2.5874007160768713,1,0,-0.2,345,91,6,-16,35,2,-1.6315655253455645
345,91,0,-16,38,2,-1.6315655253455645,1,0,-0.2,340,95,10,-22,35,4,-2.319753741053944
340,95,0,-22,36,4,-2.319753741053944,1,0,-0.2,335,97,6,-25,35,4,-0.5013949786881682
335,97,0,-25,38,4,-0.5013949786881682,2,0,-0.4,330,101,2,-25,31,4,-2.2793577651735717
330,101,0,-25,32,4,-2.2793577651735717,1,2,-0.7,325,101,6,-29,29,2,-0.8451094277469622
325,101,0,-29,32,2,-0.8451094277469622,1,2,-0.7,320,101,2,-27,27,8,-2.074034192090444
320,101,0,-27,32,8,-2.074034192090444,0,0,0.0,315,101,6,-29,33,2,-3.9138679870956423
315,101,0,-29,40,2,-3.9138679870956423,1,0,-0.2,310,94,10,-18,44,6,-1.8429422324127909
310,94,0,-18,50,6,-1.8429422324127909,1,2,-0.7,305,97,14,-19,46,4,-2.0996492456249456
305,97,0,-19,48,4,-2.0996492456249456,2,2,-0.9,300,97,12,-21,48,0,0.0
300,97,0,-21,50,0,0.0,1,2,-0.7,295,100,4,-23,47,8,-1.6563586551191136
295,100,0,-23,50,8,-1.6563586551191136,0,1,-0.25,290,93,4,-13,48,12,-1.9336797572847217
290,93,0,-13,56,12,-1.9336797572847217,0,2,-0.5,285,91,6,-11,44,10,-2.004374864558804
285,91,0,-11,46,10,-2.004374864558804,2,0,-0.4,280,87,16,-11,37,10,-2.008177314420789
280,87,0,-11,40,10,-2.008177314420789,2,1,-0.65,275,86,4,-7,47,2,-1.3561484215184691
275,86,0,-7,58,2,-1.3561484215184691,1,1,-0.45,270,87,6,-10,58,4,-1.3548712038476936
270,87,0,-10,62,4,-1.3548712038476936,0,0,0.0,265,85,22,-8,59,10,-1.6676439885848595
265,85,0,-8,62,10,-1.6676439885848595,1,1,-0.45,260,84,8,-12,50,6,-2.9512859320796188
260,84,0,-12,54,6,-2.9512859320796188,0,1,-0.25,255,85,6,-11,54,6,-2.145853680097673
255,85,0,-11,58,6,-2.145853680097673,0,0,0.0,250,88,8,-17,53,8,-0.7483535877957479
250,88,0,-17,54,8,-0.7483535877957479,0,1,-0.25,245,86,8,-14,35,18,-2.2200100088416486
245,86,0,-14,38,18,-2.2200100088416486,1,1,-0.45,240,88,2,-14,30,2,-3.3280492078995962
240,88,0,-14,30,2,-3.3280492078995962,2,1,-0.65,235,88,6,-11,27,8,-2.382226581910146
235,88,0,-11,30,8,-2.382226581910146,2,2,-0.9,230,93,0,-22,24,10,-1.576534815082755
230,93,0,-22,26,10,-1.576534815082755,0,1,-0.25,225,92,6,-21,20,2,-0.19651931962761182
225,92,0,-21,22,2,-0.19651931962761182,2,1,-0.65,220,91,4,-20,21,4,-1.1967142889170077
220,91,0,-20,22,4,-1.1967142889170077,0,1,-0.25,215,87,4,-20,16,0,0.0
215,87,0,-20,16,0,0.0,1,1,-0.45,210,87,2,-28,19,0,0.0
210,87,0,-28,22,0,0.0,0,1,-0.25,205,82,0,-24,17,4,-2.3164432710641734
205,82,0,-24,18,4,-2.3164432710641734,1,1,-0.45,200,84,6,-28,15,2,-2.033755786747804
200,84,0,-28,16,2,-2.033755786747804,1,0,-0.2,195,82,2,-31,13,4,-1.935812550841007
195,82,0,-31,14,4,-1.935812550841007,2,0,-0.4,190,87,2,-39,13,0,0.0
190,87,0,-39,14,0,0.0,1,2,-0.7,185,90,2,-49,17,4,-0.738967789229747
185,90,0,-49,20,4,-0.738967789229747,2,0,-0.4,180,88,2,-51,15,2,-3.8201811284087057
180,88,0,-51,16,2,-3.8201811284087057,0,2,-0.5,175,89,6,-58,15,2,-2.683645224322447
175,89,0,-58,16,2,-2.683645224322447,0,2,-0.5,170,91,2,-63,15,2,-3.381810272417397
170,91,0,-63,16,2,-3.381810272417397,1,1,-0.45,165,93,2,-71,19,2,-2.5997825557429337
165,93,0,-71,24,2,-2.5997825557429337,0,1,-0.25,160,88,2,-70,27,2,-1.790837543440773
160,88,0,-70,32,2,-1.790837543440773,1,0,-0.2,155,91,10,-75,31,0,0.0
155,91,0,-75,36,0,0.0,0,2,-0.5,150,90,10,-78,38,2,-1.1517394384249542
150,90,0,-78,42,2,-1.1517394384249542,0,1,-0.25,145,91,10,-82,44,0,0.0
145,91,0,-82,48,0,0.0,1,1,-0.45,140,87,8,-78,53,8,-1.4095405944778179
140,87,0,-78,60,8,-1.4095405944778179,0,0,0.0,135,88,8,-81,56,6,-2.2789661123268465
135,88,0,-81,62,6,-2.2789661123268465,2,1,-0.65,130,86,14,-82,58,14,-1.861126627105916
130,86,0,-82,64,14,-1.861126627105916,0,2,-0.5,125,87,12,-83,59,10,-1.3340017354368683
125,87,0,-83,64,10,-1.3340017354368683,0,0,0.0,120,86,12,-82,61,4,-1.622328185994263
120,86,0,-82,66,4,-1.622328185994263,2,2,-0.9,115,92,10,-92,63,10,-1.6584064265579515
