time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
275,38,2,-27,27,29,-14.093848042752462,0,1,-0.25,270,36,2,-25,24,31,-16.794924363927517
270,36,2,-25,24,31,-16.794924363927517,2,1,-0.65,265,35,4,-25,25,29,-16.568517606024304
265,35,4,-25,25,29,-16.568517606024304,0,1,-0.25,260,34,6,-24,20,28,-15.303381483563346
260,34,6,-24,20,28,-15.303381483563346,0,2,-0.5,255,33,7,-24,18,25,-17.512288112050566
255,33,7,-24,18,25,-17.512288112050566,0,1,-0.25,250,33,6,-25,18,20,-19.655098699361638
250,33,6,-25,18,20,-19.655098699361638,0,2,-0.5,245,34,6,-26,18,18,-18.566733416426796
245,34,6,-26,18,18,-18.566733416426796,1,1,-0.45,240,33,6,-25,19,20,-16.668156907550124
240,33,6,-25,19,20,-16.668156907550124,2,2,-0.9,235,33,4,-25,15,18,-16.800455347900062
235,33,4,-25,15,18,-16.800455347900062,1,1,-0.45,230,32,2,-24,17,19,-15.656137985155297
230,32,2,-24,17,19,-15.656137985155297,0,0,0.0,225,29,0,-21,16,17,-12.972296979348652
225,29,0,-21,16,17,-12.972296979348652,0,0,0.0,220,26,0,-18,13,17,-17.972296979348652
220,26,0,-18,13,17,-17.972296979348652,2,1,-0.65,215,27,0,-19,11,16,-18.53244110575588
215,27,0,-19,11,16,-18.53244110575588,2,0,-0.4,210,29,0,-22,7,14,-19.784576641101754
210,29,0,-22,7,14,-19.784576641101754,0,2,-0.5,205,27,0,-21,9,11,-19.117735026548345
205,27,0,-21,9,11,-19.117735026548345,2,1,-0.65,200,30,0,-26,8,7,-19.256416942164353
200,30,0,-26,8,7,-19.256416942164353,2,1,-0.65,195,33,0,-29,7,9,-16.228338402411843
195,33,0,-29,7,9,-16.228338402411843,2,2,-0.9,190,35,0,-35,10,9,-13.636199191246204
190,35,0,-35,10,9,-13.636199191246204,1,0,-0.2,185,34,0,-34,13,7,-14.687578200508622
185,34,0,-34,13,7,-14.687578200508622,1,1,-0.45,180,34,0,-34,14,12,-12.828651349994354
180,34,0,-34,14,12,-12.828651349994354,1,2,-0.7,175,34,0,-34,13,14,-11.162068741183898
175,34,0,-34,13,14,-11.162068741183898,2,1,-0.65,170,35,0,-35,15,14,-16.162068741183898
170,35,0,-35,15,14,-16.162068741183898,1,0,-0.2,165,34,0,-34,19,14,-14.571324242486924
165,34,0,-34,19,14,-14.571324242486924,0,2,-0.5,160,35,0,-35,18,16,-15.627239283478989
160,35,0,-35,18,16,-15.627239283478989,1,1,-0.45,155,33,0,-33,19,19,-16.399307519339306
155,33,0,-33,19,19,-16.399307519339306,0,2,-0.5,150,32,0,-32,22,19,-16.406573618401325
150,32,0,-32,22,19,-16.406573618401325,2,0,-0.4,145,32,0,-32,26,21,-12.040084800724932
145,32,0,-32,26,21,-12.040084800724932,1,2,-0.7,140,32,0,-32,25,25,-13.30989933626223
140,32,0,-32,25,25,-13.30989933626223,0,2,-0.5,135,32,0,-32,26,27,-14.905570288077344
135,32,0,-32,26,27,-14.905570288077344,1,2,-0.7,130,33,0,-33,32,27,-16.19074115608963
130,33,0,-33,32,27,-16.19074115608963,1,2,-0.7,125,34,3,-34,33,29,-14.18711970102259
125,34,3,-34,33,29,-14.18711970102259,0,2,-0.5,120,35,6,-35,35,35,-14.519246774613055
120,35,6,-35,35,35,-14.519246774613055,2,2,-0.9,115,36,8,-36,34,34,-14.433278251587499
115,36,8,-36,34,34,-14.433278251587499,1,0,-0.2,110,34,12,-34,33,38,-14.374257344606647
110,34,12,-34,33,38,-14.374257344606647,1,0,-0.2,105,33,15,-33,30,35,-15.345479226558389
105,33,15,-33,30,35,-15.345479226558389,0,2,-0.5,100,33,15,-33,26,35,-18.41909145354723
100,33,15,-33,26,35,-18.41909145354723,1,0,-0.2,95,33,12,-33,23,32,-19.472401077318885
95,33,12,-33,23,32,-19.472401077318885,2,2,-0.9,90,36,9,-36,22,28,-18.560917550839687
90,36,9,-36,22,28,-18.560917550839687,0,1,-0.25,90,36,9,-36,22,28,-18.560917550839687
540,1,0,7,0,0,0.0,2,1,-0.65,535,4,0,27,0,0,0.0
535,4,0,27,0,0,0.0,0,0,0.0,530,5,0,26,2,0,0.0
530,5,0,26,2,0,0.0,2,1,-0.65,525,8,0,22,2,0,0.0
525,8,0,22,2,0,0.0,2,0,-0.4,520,14,0,17,4,2,-3.171802882197987
520,14,0,17,4,2,-3.171802882197987,1,0,-0.2,515,17,0,15,6,2,-8.171802882197987
515,17,0,15,6,2,-8.171802882197987,0,0,0.0,510,18,0,12,6,5,-6.95299358726767
510,18,0,12,6,5,-6.95299358726767,2,2,-0.9,505,23,0,4,8,6,-10.510525232110473
505,23,0,4,8,6,-10.510525232110473,1,2,-0.7,500,28,0,2,9,6,-15.510525232110473
500,28,0,2,9,6,-15.510525232110473,1,0,-0.2,495,32,0,-5,10,9,-14.730966829761858
495,32,0,-5,10,9,-14.730966829761858,0,0,0.0,490,33,0,-5,10,9,-13.216407580807548
490,33,0,-5,10,9,-13.216407580807548,2,0,-0.4,485,38,0,-11,8,12,-14.16140952683444
485,38,0,-11,8,12,-14.16140952683444,2,1,-0.65,480,44,0,-19,11,10,-16.29800989049128
480,44,0,-19,11,10,-16.29800989049128,1,2,-0.7,475,46,0,-19,10,9,-16.097255494323022
475,46,0,-19,10,9,-16.097255494323022,2,0,-0.4,470,48,0,-21,7,12,-16.44663159573838
470,48,0,-21,7,12,-16.44663159573838,0,1,-0.25,465,50,0,-21,7,10,-18.809012115480567
465,50,0,-21,7,10,-18.809012115480567,2,1,-0.65,460,50,0,-22,6,7,-19.304493792837075
460,50,0,-22,6,7,-19.304493792837075,1,2,-0.7,455,52,0,-22,9,7,-20.126825591410494
455,52,0,-22,9,7,-20.126825591410494,0,0,0.0,450,54,0,-23,7,7,-15.474638662464487
450,54,0,-23,7,7,-15.474638662464487,0,0,0.0,445,55,0,-22,7,9,-16.85849785264672
445,55,0,-22,7,9,-16.85849785264672,1,1,-0.45,440,55,0,-23,10,7,-13.757152296093361
440,55,0,-23,10,7,-13.757152296093361,2,0,-0.4,435,54,0,-19,11,7,-14.244785383580117
435,54,0,-19,11,7,-14.244785383580117,1,0,-0.2,430,54,0,-21,13,10,-14.577869733824622
430,54,0,-21,13,10,-14.577869733824622,0,1,-0.25,425,50,0,-17,12,12,-14.364062764820162
425,50,0,-17,12,12,-14.364062764820162,0,2,-0.5,420,50,0,-16,11,14,-14.704038447292929
420,50,0,-16,11,14,-14.704038447292929,2,2,-0.9,415,51,0,-15,11,12,-14.67201584047051
415,51,0,-15,11,12,-14.67201584047051,1,0,-0.2,410,48,0,-11,9,11,-18.493011822355292
410,48,0,-11,9,11,-18.493011822355292,0,2,-0.5,405,48,0,-10,11,12,-19.01951477963701
405,48,0,-10,11,12,-19.01951477963701,0,1,-0.25,400,48,0,-5,11,10,-18.826101121970716
400,48,0,-5,11,10,-18.826101121970716,1,2,-0.7,395,51,0,-8,11,13,-13.962956767559167
395,51,0,-8,11,13,-13.962956767559167,2,1,-0.65,390,51,0,-10,11,12,-12.427286785838765
390,51,0,-10,11,12,-12.427286785838765,0,0,0.0,385,46,0,-5,10,11,-13.031683779680973
385,46,0,-5,10,11,-13.031683779680973,2,1,-0.65,380,51,0,-11,9,11,-18.03168377968097
380,51,0,-11,9,11,-18.03168377968097,2,2,-0.9,375,50,0,-10,8,10,-22.077218856476364
375,50,0,-10,8,10,-22.077218856476364,2,0,-0.4,370,51,0,-10,6,10,-23.45061036746737
370,51,0,-10,6,10,-23.45061036746737,0,1,-0.25,365,49,0,-7,5,8,-19.04658037115394
365,49,0,-7,5,8,-19.04658037115394,0,1,-0.25,360,50,0,-9,5,6,-15.353717673645173
360,50,0,-9,5,6,-15.353717673645173,1,1,-0.45,355,52,0,-11,8,5,-11.07782312007863
355,52,0,-11,8,5,-11.07782312007863,0,2,-0.5,350,52,0,-12,11,6,-13.447973113823105
350,52,0,-12,11,6,-13.447973113823105,2,1,-0.65,345,57,0,-20,11,10,-12.049785507483389
345,57,0,-20,11,10,-12.049785507483389,1,1,-0.45,340,58,0,-24,13,12,-14.489565751903562
340,58,0,-24,13,12,-14.489565751903562,1,2,-0.7,335,61,0,-26,14,11,-12.637984911353156
335,61,0,-26,14,11,-12.637984911353156,2,2,-0.9,330,62,0,-24,14,14,-12.055639868980638
330,62,0,-24,14,14,-12.055639868980638,0,2,-0.5,325,64,0,-27,18,14,-14.76873613866184
325,64,0,-27,18,14,-14.76873613866184,2,0,-0.4,320,63,0,-21,22,17,-16.449368047319318
320,63,0,-21,22,17,-16.449368047319318,1,0,-0.2,315,64,0,-19,22,21,-13.149473965845042
315,64,0,-19,22,21,-13.149473965845042,1,2,-0.7,310,63,0,-12,20,24,-12.271822649115899
310,63,0,-12,20,24,-12.271822649115899,1,0,-0.2,305,63,2,-13,24,23,-13.76093542327087
305,63,2,-13,24,23,-13.76093542327087,1,2,-0.7,300,66,2,-16,30,20,-16.680411692888327
300,66,2,-16,30,20,-16.680411692888327,2,2,-0.9,295,71,2,-21,27,26,-14.966353894954496
295,71,2,-21,27,26,-14.966353894954496,1,2,-0.7,290,74,2,-23,25,31,-17.22297161150858
290,74,2,-23,25,31,-17.22297161150858,1,2,-0.7,285,72,2,-25,27,28,-16.436471727215764
285,72,2,-25,27,28,-16.436471727215764,1,2,-0.7,280,77,3,-31,29,25,-14.781405915147396
280,77,3,-31,29,25,-14.781405915147396,0,0,0.0,275,75,1,-31,27,29,-14.093848042752462
275,75,1,-31,27,29,-14.093848042752462,0,1,-0.25,270,71,1,-28,24,31,-16.794924363927517
270,71,1,-28,24,31,-16.794924363927517,1,0,-0.2,265,70,3,-28,25,29,-16.568517606024304
265,70,3,-28,25,29,-16.568517606024304,2,1,-0.65,260,68,5,-26,20,28,-15.303381483563346
260,68,5,-26,20,28,-15.303381483563346,2,2,-0.9,255,69,9,-28,18,25,-17.512288112050566
255,69,9,-28,18,25,-17.512288112050566,1,2,-0.7,250,70,8,-29,18,20,-19.655098699361638
250,70,8,-29,18,20,-19.655098699361638,2,0,-0.4,245,70,8,-28,18,18,-18.566733416426796
245,70,8,-28,18,18,-18.566733416426796,1,0,-0.2,240,67,8,-24,19,20,-16.668156907550124
240,67,8,-24,19,20,-16.668156907550124,2,0,-0.4,235,65,6,-21,15,18,-16.800455347900062
235,65,6,-21,15,18,-16.800455347900062,1,2,-0.7,230,66,4,-24,17,19,-15.656137985155297
230,66,4,-24,17,19,-15.656137985155297,0,2,-0.5,225,64,0,-23,16,17,-12.972296979348652
225,64,0,-23,16,17,-12.972296979348652,1,2,-0.7,220,61,0,-20,13,17,-17.972296979348652
220,61,0,-20,13,17,-17.972296979348652,0,2,-0.5,215,64,0,-23,11,16,-18.53244110575588
215,64,0,-23,11,16,-18.53244110575588,2,1,-0.65,210,67,0,-24,7,14,-19.784576641101754
210,67,0,-24,7,14,-19.784576641101754,0,2,-0.5,205,64,0,-25,9,11,-19.117735026548345
205,64,0,-25,9,11,-19.117735026548345,1,0,-0.2,200,64,0,-29,8,7,-19.256416942164353
200,64,0,-29,8,7,-19.256416942164353,0,0,0.0,195,63,0,-28,7,9,-16.228338402411843
195,63,0,-28,7,9,-16.228338402411843,2,0,-0.4,190,64,0,-36,10,9,-13.636199191246204
190,64,0,-36,10,9,-13.636199191246204,0,0,0.0,185,61,0,-35,13,7,-14.687578200508622
185,61,0,-35,13,7,-14.687578200508622,2,1,-0.65,180,62,0,-38,14,12,-12.828651349994354
180,62,0,-38,14,12,-12.828651349994354,1,2,-0.7,175,63,0,-41,13,14,-11.162068741183898
175,63,0,-41,13,14,-11.162068741183898,0,1,-0.25,170,63,0,-44,15,14,-16.162068741183898
170,63,0,-44,15,14,-16.162068741183898,1,0,-0.2,165,61,0,-45,19,14,-14.571324242486924
165,61,0,-45,19,14,-14.571324242486924,0,1,-0.25,160,60,0,-46,18,16,-15.627239283478989
160,60,0,-46,18,16,-15.627239283478989,2,1,-0.65,155,61,0,-50,19,19,-16.399307519339306
155,61,0,-50,19,19,-16.399307519339306,0,1,-0.25,150,59,0,-52,22,19,-16.406573618401325
150,59,0,-52,22,19,-16.406573618401325,1,2,-0.7,145,62,4,-57,26,21,-12.040084800724932
145,62,4,-57,26,21,-12.040084800724932,0,2,-0.5,140,61,6,-56,25,25,-13.30989933626223
140,61,6,-56,25,25,-13.30989933626223,0,1,-0.25,135,60,7,-55,26,27,-14.905570288077344
135,60,7,-55,26,27,-14.905570288077344,1,1,-0.45,130,59,8,-56,32,27,-16.19074115608963
130,59,8,-56,32,27,-16.19074115608963,2,2,-0.9,125,62,9,-59,33,29,-14.18711970102259
125,62,9,-59,33,29,-14.18711970102259,2,1,-0.65,120,63,12,-62,35,35,-14.519246774613055
120,63,12,-62,35,35,-14.519246774613055,1,1,-0.45,115,63,10,-63,34,34,-14.433278251587499
115,63,10,-63,34,34,-14.433278251587499,0,1,-0.25,110,62,10,-62,33,38,-14.374257344606647
110,62,10,-62,33,38,-14.374257344606647,0,2,-0.5,105,62,12,-62,30,35,-15.345479226558389
105,62,12,-62,30,35,-15.345479226558389,1,2,-0.7,100,65,12,-65,26,35,-18.41909145354723
100,65,12,-65,26,35,-18.41909145354723,2,1,-0.65,95,66,11,-66,23,32,-19.472401077318885
95,66,11,-66,23,32,-19.472401077318885,2,0,-0.4,90,70,8,-70,22,28,-18.560917550839687
90,70,8,-70,22,28,-18.560917550839687,2,1,-0.65,90,70,8,-70,22,28,-18.560917550839687
540,1,0,32,0,0,0.0,1,2,-0.7,535,7,0,50,0,0,0.0
535,7,0,50,0,0,0.0,1,2,-0.7,530,11,0,43,2,0,0.0
530,11,0,43,2,0,0.0,0,2,-0.5,525,16,0,39,2,0,0.0
525,16,0,39,2,0,0.0,1,2,-0.7,520,25,0,30,4,2,-3.171802882197987
520,25,0,30,4,2,-3.171802882197987,0,2,-0.5,515,30,0,28,6,2,-8.171802882197987
515,30,0,28,6,2,-8.171802882197987,0,2,-0.5,510,33,0,25,6,5,-6.95299358726767
510,33,0,25,6,5,-6.95299358726767,2,2,-0.9,505,42,0,11,8,6,-10.510525232110473
505,42,0,11,8,6,-10.510525232110473,2,1,-0.65,500,50,0,8,9,6,-15.510525232110473
500,50,0,8,9,6,-15.510525232110473,2,0,-0.4,495,56,0,0,10,9,-14.730966829761858
495,56,0,0,10,9,-14.730966829761858,1,0,-0.2,490,58,0,-1,10,9,-13.216407580807548
490,58,0,-1,10,9,-13.216407580807548,2,0,-0.4,485,65,0,-10,8,12,-14.16140952683444
485,65,0,-10,8,12,-14.16140952683444,0,0,0.0,480,71,0,-17,11,10,-16.29800989049128
480,71,0,-17,11,10,-16.29800989049128,0,2,-0.5,475,74,0,-18,10,9,-16.097255494323022
475,74,0,-18,10,9,-16.097255494323022,1,1,-0.45,470,77,0,-21,7,12,-16.44663159573838
470,77,0,-21,7,12,-16.44663159573838,2,2,-0.9,465,83,0,-22,7,10,-18.809012115480567
465,83,0,-22,7,10,-18.809012115480567,0,0,0.0,460,82,0,-20,6,7,-19.304493792837075
460,82,0,-20,6,7,-19.304493792837075,2,2,-0.9,455,88,0,-23,9,7,-20.126825591410494
455,88,0,-23,9,7,-20.126825591410494,2,1,-0.65,450,93,0,-27,7,7,-15.474638662464487
450,93,0,-27,7,7,-15.474638662464487,0,0,0.0,445,90,0,-22,7,9,-16.85849785264672
445,90,0,-22,7,9,-16.85849785264672,2,0,-0.4,440,88,0,-21,10,7,-13.757152296093361
440,88,0,-21,10,7,-13.757152296093361,1,1,-0.45,435,85,0,-18,11,7,-14.244785383580117
435,85,0,-18,11,7,-14.244785383580117,0,2,-0.5,430,84,0,-19,13,10,-14.577869733824622
430,84,0,-19,13,10,-14.577869733824622,1,0,-0.2,425,77,0,-13,12,12,-14.364062764820162
425,77,0,-13,12,12,-14.364062764820162,2,0,-0.4,420,77,0,-10,11,14,-14.704038447292929
420,77,0,-10,11,14,-14.704038447292929,1,2,-0.7,415,79,0,-7,11,12,-14.67201584047051
415,79,0,-7,11,12,-14.67201584047051,0,2,-0.5,410,76,0,-1,9,11,-18.493011822355292
410,76,0,-1,9,11,-18.493011822355292,1,1,-0.45,405,76,0,-1,11,12,-19.01951477963701
405,76,0,-1,11,12,-19.01951477963701,2,0,-0.4,400,78,0,4,11,10,-18.826101121970716
400,78,0,4,11,10,-18.826101121970716,1,1,-0.45,395,81,0,-1,11,13,-13.962956767559167
395,81,0,-1,11,13,-13.962956767559167,2,0,-0.4,390,81,0,-5,11,12,-12.427286785838765
390,81,0,-5,11,12,-12.427286785838765,1,0,-0.2,385,75,0,1,10,11,-13.031683779680973
385,75,0,1,10,11,-13.031683779680973,2,0,-0.4,380,79,0,-5,9,11,-18.03168377968097
380,79,0,-5,9,11,-18.03168377968097,0,0,0.0,375,75,0,1,8,10,-22.077218856476364
375,75,0,1,8,10,-22.077218856476364,1,2,-0.7,370,79,0,-1,6,10,-23.45061036746737
370,79,0,-1,6,10,-23.45061036746737,0,0,0.0,365,74,0,4,5,8,-19.04658037115394
365,74,0,4,5,8,-19.04658037115394,2,2,-0.9,360,76,0,-1,5,6,-15.353717673645173
360,76,0,-1,5,6,-15.353717673645173,2,1,-0.65,355,80,0,-7,8,5,-11.07782312007863
355,80,0,-7,8,5,-11.07782312007863,1,1,-0.45,350,82,0,-8,11,6,-13.447973113823105
350,82,0,-8,11,6,-13.447973113823105,0,2,-0.5,345,87,0,-15,11,10,-12.049785507483389
345,87,0,-15,11,10,-12.049785507483389,1,2,-0.7,340,87,0,-18,13,12,-14.489565751903562
340,87,0,-18,13,12,-14.489565751903562,1,0,-0.2,335,90,0,-18,14,11,-12.637984911353156
335,90,0,-18,14,11,-12.637984911353156,0,0,0.0,330,89,0,-13,14,14,-12.055639868980638
330,89,0,-13,14,14,-12.055639868980638,0,2,-0.5,325,90,0,-16,18,14,-14.76873613866184
325,90,0,-16,18,14,-14.76873613866184,0,2,-0.5,320,87,0,-11,22,17,-16.449368047319318
320,87,0,-11,22,17,-16.449368047319318,1,1,-0.45,315,89,1,-14,22,21,-13.149473965845042
315,89,1,-14,22,21,-13.149473965845042,2,2,-0.9,310,91,4,-11,20,24,-12.271822649115899
310,91,4,-11,20,24,-12.271822649115899,1,0,-0.2,305,91,6,-14,24,23,-13.76093542327087
305,91,6,-14,24,23,-13.76093542327087,1,1,-0.45,300,94,6,-16,30,20,-16.680411692888327
300,94,6,-16,30,20,-16.680411692888327,0,0,0.0,295,97,6,-18,27,26,-14.966353894954496
295,97,6,-18,27,26,-14.966353894954496,2,1,-0.65,290,102,6,-23,25,31,-17.22297161150858
290,102,6,-23,25,31,-17.22297161150858,2,1,-0.65,285,103,7,-29,27,28,-16.436471727215764
285,103,7,-29,27,28,-16.436471727215764,2,0,-0.4,280,107,5,-36,29,25,-14.781405915147396
280,107,5,-36,29,25,-14.781405915147396,0,0,0.0,275,104,4,-32,27,29,-14.093848042752462
275,104,4,-32,27,29,-14.093848042752462,2,0,-0.4,270,100,7,-30,24,31,-16.794924363927517
270,100,7,-30,24,31,-16.794924363927517,1,0,-0.2,265,99,9,-27,25,29,-16.568517606024304
265,99,9,-27,25,29,-16.568517606024304,2,0,-0.4,260,98,10,-27,20,28,-15.303381483563346
260,98,10,-27,20,28,-15.303381483563346,0,0,0.0,255,96,8,-27,18,25,-17.512288112050566
255,96,8,-27,18,25,-17.512288112050566,2,2,-0.9,250,97,7,-30,18,20,-19.655098699361638
250,97,7,-30,18,20,-19.655098699361638,0,0,0.0,245,96,6,-26,18,18,-18.566733416426796
245,96,6,-26,18,18,-18.566733416426796,1,0,-0.2,240,93,3,-22,19,20,-16.668156907550124
240,93,3,-22,19,20,-16.668156907550124,2,2,-0.9,235,93,1,-22,15,18,-16.800455347900062
235,93,1,-22,15,18,-16.800455347900062,1,2,-0.7,230,93,1,-23,17,19,-15.656137985155297
230,93,1,-23,17,19,-15.656137985155297,2,1,-0.65,225,91,1,-21,16,17,-12.972296979348652
225,91,1,-21,16,17,-12.972296979348652,1,2,-0.7,220,87,3,-14,13,17,-17.972296979348652
220,87,3,-14,13,17,-17.972296979348652,0,2,-0.5,215,92,3,-18,11,16,-18.53244110575588
215,92,3,-18,11,16,-18.53244110575588,1,0,-0.2,210,93,3,-16,7,14,-19.784576641101754
210,93,3,-16,7,14,-19.784576641101754,0,1,-0.25,205,90,3,-17,9,11,-19.117735026548345
205,90,3,-17,9,11,-19.117735026548345,0,0,0.0,200,87,2,-19,8,7,-19.256416942164353
200,87,2,-19,8,7,-19.256416942164353,1,1,-0.45,195,87,2,-19,7,9,-16.228338402411843
195,87,2,-19,7,9,-16.228338402411843,0,2,-0.5,190,88,0,-29,10,9,-13.636199191246204
190,88,0,-29,10,9,-13.636199191246204,2,2,-0.9,185,89,0,-35,13,7,-14.687578200508622
185,89,0,-35,13,7,-14.687578200508622,1,0,-0.2,180,90,0,-41,14,12,-12.828651349994354
180,90,0,-41,14,12,-12.828651349994354,1,0,-0.2,175,90,0,-46,13,14,-11.162068741183898
175,90,0,-46,13,14,-11.162068741183898,0,2,-0.5,170,91,0,-52,15,14,-16.162068741183898
170,91,0,-52,15,14,-16.162068741183898,2,0,-0.4,165,89,0,-54,19,14,-14.571324242486924
165,89,0,-54,19,14,-14.571324242486924,1,0,-0.2,160,86,0,-55,18,16,-15.627239283478989
160,86,0,-55,18,16,-15.627239283478989,1,0,-0.2,155,88,0,-64,19,19,-16.399307519339306
155,88,0,-64,19,19,-16.399307519339306,1,1,-0.45,150,87,0,-70,22,19,-16.406573618401325
150,87,0,-70,22,19,-16.406573618401325,0,1,-0.25,145,89,4,-77,26,21,-12.040084800724932
145,89,4,-77,26,21,-12.040084800724932,0,2,-0.5,140,88,6,-77,25,25,-13.30989933626223
140,88,6,-77,25,25,-13.30989933626223,2,1,-0.65,135,88,7,-79,26,27,-14.905570288077344
