time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
250,22,24,-14,13,40,-22.923567392307334,1,1,-0.45,245,21,23,-13,15,37,-23.056180937105175
245,21,23,-13,15,37,-23.056180937105175,1,1,-0.45,240,21,13,-13,16,26,-17.68782190256683
240,21,13,-13,16,26,-17.68782190256683,2,1,-0.65,235,23,15,-15,15,24,-19.154866864486028
235,23,15,-15,15,24,-19.154866864486028,2,1,-0.65,230,26,16,-18,13,25,-19.24799609738381
230,26,16,-18,13,25,-19.24799609738381,0,2,-0.5,225,26,15,-19,11,26,-20.40391777566446
225,26,15,-19,11,26,-20.40391777566446,0,0,0.0,220,26,13,-20,10,25,-20.890726342542003
220,26,13,-20,10,25,-20.890726342542003,2,2,-0.9,215,28,11,-24,8,23,-18.760758762199824
215,28,11,-24,8,23,-18.760758762199824,2,1,-0.65,210,29,10,-26,6,22,-18.710617942495098
210,29,10,-26,6,22,-18.710617942495098,1,1,-0.45,205,29,8,-27,6,20,-15.579878267791102
205,29,8,-27,6,20,-15.579878267791102,0,2,-0.5,200,28,6,-26,9,20,-12.173314427901271
200,28,6,-26,9,20,-12.173314427901271,1,2,-0.7,195,31,6,-29,9,22,-13.386567987104279
195,31,6,-29,9,22,-13.386567987104279,2,2,-0.9,190,32,9,-30,9,30,-13.564772083996507
190,32,9,-30,9,30,-13.564772083996507,1,1,-0.45,185,33,9,-31,9,29,-13.309234793804098
185,33,9,-31,9,29,-13.309234793804098,2,2,-0.9,180,36,9,-35,9,33,-13.205361248590327
180,36,9,-35,9,33,-13.205361248590327,2,2,-0.9,175,38,9,-37,11,40,-11.972747991964328
175,38,9,-37,11,40,-11.972747991964328,1,0,-0.2,170,37,9,-36,11,41,-12.323937169880269
170,37,9,-36,11,41,-12.323937169880269,0,0,0.0,165,37,11,-37,11,44,-13.400182840885481
165,37,11,-37,11,44,-13.400182840885481,0,0,0.0,160,35,11,-35,18,50,-11.942896368717983
160,35,11,-35,18,50,-11.942896368717983,2,0,-0.4,155,34,11,-34,17,50,-12.001350104789836
155,34,11,-34,17,50,-12.001350104789836,2,0,-0.4,150,33,18,-33,21,54,-12.786760442426173
150,33,18,-33,21,54,-12.786760442426173,1,1,-0.45,145,33,17,-33,28,57,-12.999518741808131
145,33,17,-33,28,57,-12.999518741808131,2,2,-0.9,140,36,21,-36,27,60,-14.057212871031572
140,36,21,-36,27,60,-14.057212871031572,2,2,-0.9,135,37,28,-37,28,60,-15.31300768633711
135,37,28,-37,28,60,-15.31300768633711,1,2,-0.7,130,38,27,-38,29,62,-15.818470621824565
130,38,27,-38,29,62,-15.818470621824565,0,0,0.0,125,35,28,-35,30,61,-17.489245381003993
125,35,28,-35,30,61,-17.489245381003993,1,0,-0.2,120,33,29,-33,30,59,-16.124299529706175
120,33,29,-33,30,59,-16.124299529706175,1,2,-0.7,115,33,30,-33,26,58,-18.431498597814137
115,33,30,-33,26,58,-18.431498597814137,1,0,-0.2,110,31,30,-31,28,53,-19.49944298151004
110,31,30,-31,28,53,-19.49944298151004,2,0,-0.4,105,31,26,-31,27,44,-18.764202659812614
105,31,26,-31,27,44,-18.764202659812614,0,2,-0.5,100,31,28,-31,23,42,-21.159533903659113
100,31,28,-31,23,42,-21.159533903659113,2,0,-0.4,95,30,27,-30,22,39,-23.425525627836468
95,30,27,-30,22,39,-23.425525627836468,2,2,-0.9,90,30,23,-30,23,30,-22.545283601539236
90,30,23,-30,23,30,-22.545283601539236,0,1,-0.25,90,30,23,-30,23,30,-22.545283601539236
540,1,0,21,0,7,-8.000000000000002,1,2,-0.7,535,4,0,41,1,7,-8.000000000000002
535,4,0,41,1,7,-8.000000000000002,0,1,-0.25,530,6,0,39,1,8,-8.299102633477744
530,6,0,39,1,8,-8.299102633477744,2,1,-0.65,525,9,1,35,2,8,-8.924102633477744
525,9,1,35,2,8,-8.924102633477744,2,2,-0.9,520,14,1,29,2,8,-9.549102633477744
520,14,1,29,2,8,-9.549102633477744,1,1,-0.45,515,17,2,29,4,10,-10.226908508993471
515,17,2,29,4,10,-10.226908508993471,1,0,-0.2,510,21,2,24,7,12,-11.1907800992336
510,21,2,24,7,12,-11.1907800992336,0,0,0.0,505,25,4,19,6,15,-12.048232481168814
505,25,4,19,6,15,-12.048232481168814,1,0,-0.2,500,27,7,18,7,17,-13.602726898465843
500,27,7,18,7,17,-13.602726898465843,0,2,-0.5,495,32,6,13,6,18,-13.320295608141246
495,32,6,13,6,18,-13.320295608141246,0,0,0.0,490,34,7,7,6,19,-14.882385312975918
490,34,7,7,6,19,-14.882385312975918,0,1,-0.25,485,37,6,1,6,19,-14.88889773286472
485,37,6,1,6,19,-14.88889773286472,2,1,-0.65,480,41,6,-5,5,20,-16.291292442791423
480,41,6,-5,5,20,-16.291292442791423,0,1,-0.25,475,41,6,-4,8,18,-15.21142070860889
475,41,6,-4,8,18,-15.21142070860889,0,2,-0.5,470,44,5,-7,9,16,-12.358918496906472
470,44,5,-7,9,16,-12.358918496906472,2,1,-0.65,465,48,8,-15,11,16,-14.924003836215196
465,48,8,-15,11,16,-14.924003836215196,1,2,-0.7,460,51,9,-21,12,16,-16.134984258285193
460,51,9,-21,12,16,-16.134984258285193,0,0,0.0,455,52,11,-24,11,17,-19.09038922016165
455,52,11,-24,11,17,-19.09038922016165,1,0,-0.2,450,55,12,-26,10,20,-20.435038992562983
450,55,12,-26,10,20,-20.435038992562983,0,0,0.0,445,52,11,-21,7,18,-21.41628871884079
445,52,11,-21,7,18,-21.41628871884079,2,1,-0.65,440,54,10,-24,6,16,-22.521347911648363
440,54,10,-24,6,16,-22.521347911648363,0,2,-0.5,435,57,7,-26,4,14,-20.11421983289103
435,57,7,-26,4,14,-20.11421983289103,2,0,-0.4,430,61,6,-31,4,14,-17.89167625793551
430,61,6,-31,4,14,-17.89167625793551,0,1,-0.25,425,63,4,-36,4,13,-15.259382845264868
425,63,4,-36,4,13,-15.259382845264868,0,0,0.0,420,62,4,-37,6,12,-15.024617611445436
420,62,4,-37,6,12,-15.024617611445436,1,1,-0.45,415,62,4,-38,6,12,-14.537858621364569
415,62,4,-38,6,12,-14.537858621364569,1,2,-0.7,410,64,6,-41,5,12,-14.278031958769857
410,64,6,-41,5,12,-14.278031958769857,1,0,-0.2,405,60,6,-37,6,12,-16.778031958769855
405,60,6,-37,6,12,-16.778031958769855,2,1,-0.65,400,61,5,-36,7,13,-15.961299330374487
400,61,5,-36,7,13,-15.961299330374487,2,2,-0.9,395,67,6,-39,7,15,-16.9805460518241
395,67,6,-39,7,15,-16.9805460518241,2,1,-0.65,390,67,7,-39,4,16,-16.604362324705818
390,67,7,-39,4,16,-16.604362324705818,2,2,-0.9,385,69,7,-39,5,17,-16.198205543306248
385,69,7,-39,5,17,-16.198205543306248,0,0,0.0,380,66,4,-37,6,16,-12.188787359974038
380,66,4,-37,6,16,-12.188787359974038,2,1,-0.65,375,68,5,-41,5,21,-12.381933226646884
375,68,5,-41,5,21,-12.381933226646884,2,1,-0.65,370,64,6,-34,5,23,-13.296964256398583
370,64,6,-34,5,23,-13.296964256398583,1,1,-0.45,365,64,5,-35,6,26,-12.551604805501093
365,64,5,-35,6,26,-12.551604805501093,2,1,-0.65,360,66,5,-37,8,26,-11.237922812513178
360,66,5,-37,8,26,-11.237922812513178,2,1,-0.65,355,69,6,-38,9,30,-10.825641917208326
355,69,6,-38,9,30,-10.825641917208326,0,1,-0.25,350,68,8,-34,10,35,-11.567372738130725
350,68,8,-34,10,35,-11.567372738130725,1,1,-0.45,345,63,9,-28,15,36,-11.950847316668229
345,63,9,-28,15,36,-11.950847316668229,0,2,-0.5,340,60,10,-24,15,36,-12.87123082737977
340,60,10,-24,15,36,-12.87123082737977,2,2,-0.9,335,59,15,-19,17,40,-14.312778867945767
335,59,15,-19,17,40,-14.312778867945767,0,1,-0.25,330,59,15,-17,17,44,-14.099589904262722
330,59,15,-17,17,44,-14.099589904262722,1,0,-0.2,325,59,17,-16,20,53,-13.559848336888226
325,59,17,-16,20,53,-13.559848336888226,0,0,0.0,320,57,17,-15,23,58,-13.66653333195667
320,57,17,-15,23,58,-13.66653333195667,2,0,-0.4,315,58,20,-13,20,61,-14.267683776075454
315,58,20,-13,20,61,-14.267683776075454,1,1,-0.45,310,56,23,-10,19,71,-14.152341330339453
310,56,23,-10,19,71,-14.152341330339453,2,1,-0.65,305,54,20,-7,19,68,-13.518324418640507
305,54,20,-7,19,68,-13.518324418640507,2,0,-0.4,300,52,19,-1,23,68,-14.171307161029775
300,52,19,-1,23,68,-14.171307161029775,0,0,0.0,295,47,19,6,29,65,-14.091369285013801
295,47,19,6,29,65,-14.091369285013801,1,2,-0.7,290,50,23,1,31,65,-15.141455317584134
290,50,23,1,31,65,-15.141455317584134,2,0,-0.4,285,50,29,2,34,64,-15.258176479995608
285,50,29,2,34,64,-15.258176479995608,2,0,-0.4,280,52,31,-3,45,61,-15.592196855695061
280,52,31,-3,45,61,-15.592196855695061,1,2,-0.7,275,53,34,-7,43,63,-17.328491882694504
275,53,34,-7,43,63,-17.328491882694504,2,0,-0.4,270,52,45,-9,39,65,-20.07810805500911
270,52,45,-9,39,65,-20.07810805500911,1,1,-0.45,265,52,43,-11,29,61,-22.342561506992478
265,52,43,-11,29,61,-22.342561506992478,2,1,-0.65,260,53,39,-9,24,55,-24.174286882582834
260,53,39,-9,24,55,-24.174286882582834,2,0,-0.4,255,50,29,-5,23,46,-23.060446831572325
255,50,29,-5,23,46,-23.060446831572325,0,1,-0.25,250,51,24,-5,13,40,-22.923567392307334
250,51,24,-5,13,40,-22.923567392307334,2,2,-0.9,245,50,23,-7,15,37,-23.056180937105175
245,50,23,-7,15,37,-23.056180937105175,2,1,-0.65,240,50,13,-9,16,26,-17.68782190256683
240,50,13,-9,16,26,-17.68782190256683,2,1,-0.65,235,55,15,-14,15,24,-19.154866864486028
235,55,15,-14,15,24,-19.154866864486028,2,1,-0.65,230,60,16,-21,13,25,-19.24799609738381
230,60,16,-21,13,25,-19.24799609738381,1,0,-0.2,225,59,15,-21,11,26,-20.40391777566446
225,59,15,-21,11,26,-20.40391777566446,2,1,-0.65,220,59,13,-22,10,25,-20.890726342542003
220,59,13,-22,10,25,-20.890726342542003,0,0,0.0,215,59,11,-25,8,23,-18.760758762199824
215,59,11,-25,8,23,-18.760758762199824,1,2,-0.7,210,61,10,-28,6,22,-18.710617942495098
210,61,10,-28,6,22,-18.710617942495098,2,2,-0.9,205,64,8,-34,6,20,-15.579878267791102
205,64,8,-34,6,20,-15.579878267791102,0,1,-0.25,200,60,6,-32,9,20,-12.173314427901271
200,60,6,-32,9,20,-12.173314427901271,1,2,-0.7,195,64,6,-38,9,22,-13.386567987104279
195,64,6,-38,9,22,-13.386567987104279,1,1,-0.45,190,67,9,-42,9,30,-13.564772083996507
190,67,9,-42,9,30,-13.564772083996507,0,1,-0.25,185,65,9,-40,9,29,-13.309234793804098
185,65,9,-40,9,29,-13.309234793804098,2,2,-0.9,180,70,9,-47,9,33,-13.205361248590327
180,70,9,-47,9,33,-13.205361248590327,1,2,-0.7,175,72,9,-51,11,40,-11.972747991964328
175,72,9,-51,11,40,-11.972747991964328,1,1,-0.45,170,70,9,-52,11,41,-12.323937169880269
170,70,9,-52,11,41,-12.323937169880269,1,1,-0.45,165,71,11,-58,11,44,-13.400182840885481
165,71,11,-58,11,44,-13.400182840885481,2,0,-0.4,160,68,11,-57,18,50,-11.942896368717983
160,68,11,-57,18,50,-11.942896368717983,2,0,-0.4,155,67,11,-58,17,50,-12.001350104789836
155,67,11,-58,17,50,-12.001350104789836,0,1,-0.25,150,65,18,-58,21,54,-12.786760442426173
150,65,18,-58,21,54,-12.786760442426173,2,0,-0.4,145,64,17,-59,28,57,-12.999518741808131
145,64,17,-59,28,57,-12.999518741808131,1,0,-0.2,140,67,21,-62,27,60,-14.057212871031572
140,67,21,-62,27,60,-14.057212871031572,2,2,-0.9,135,71,28,-66,28,60,-15.31300768633711
135,71,28,-66,28,60,-15.31300768633711,0,2,-0.5,130,72,27,-69,29,62,-15.818470621824565
130,72,27,-69,29,62,-15.818470621824565,1,1,-0.45,125,71,28,-68,30,61,-17.489245381003993
125,71,28,-68,30,61,-17.489245381003993,1,1,-0.45,120,67,29,-66,30,59,-16.124299529706175
120,67,29,-66,30,59,-16.124299529706175,1,0,-0.2,115,65,30,-65,26,58,-18.431498597814137
115,65,30,-65,26,58,-18.431498597814137,0,2,-0.5,110,63,30,-63,28,53,-19.49944298151004
110,63,30,-63,28,53,-19.49944298151004,0,2,-0.5,105,62,26,-62,27,44,-18.764202659812614
105,62,26,-62,27,44,-18.764202659812614,2,2,-0.9,100,63,28,-63,23,42,-21.159533903659113
100,63,28,-63,23,42,-21.159533903659113,0,1,-0.25,95,60,27,-60,22,39,-23.425525627836468
95,60,27,-60,22,39,-23.425525627836468,0,2,-0.5,90,60,23,-60,23,30,-22.545283601539236
90,60,23,-60,23,30,-22.545283601539236,0,1,-0.25,90,60,23,-60,23,30,-22.545283601539236
540,1,0,43,0,7,-8.000000000000002,0,1,-0.25,535,5,0,64,1,7,-8.000000000000002
535,5,0,64,1,7,-8.000000000000002,2,1,-0.65,530,10,0,62,1,8,-8.299102633477744
530,10,0,62,1,8,-8.299102633477744,2,2,-0.9,525,17,1,51,2,8,-8.924102633477744
525,17,1,51,2,8,-8.924102633477744,0,1,-0.25,520,23,1,46,2,8,-9.549102633477744
520,23,1,46,2,8,-9.549102633477744,1,1,-0.45,515,28,2,47,4,10,-10.226908508993471
515,28,2,47,4,10,-10.226908508993471,1,0,-0.2,510,33,2,42,7,12,-11.1907800992336
510,33,2,42,7,12,-11.1907800992336,2,1,-0.65,505,40,4,37,6,15,-12.048232481168814
505,40,4,37,6,15,-12.048232481168814,0,1,-0.25,500,43,7,31,7,17,-13.602726898465843
500,43,7,31,7,17,-13.602726898465843,2,0,-0.4,495,50,6,26,6,18,-13.320295608141246
495,50,6,26,6,18,-13.320295608141246,1,1,-0.45,490,54,7,17,6,19,-14.882385312975918
490,54,7,17,6,19,-14.882385312975918,2,0,-0.4,485,59,6,11,6,19,-14.88889773286472
485,59,6,11,6,19,-14.88889773286472,1,0,-0.2,480,64,6,7,5,20,-16.291292442791423
480,64,6,7,5,20,-16.291292442791423,1,1,-0.45,475,66,6,8,8,18,-15.21142070860889
475,66,6,8,8,18,-15.21142070860889,0,0,0.0,470,67,5,6,9,16,-12.358918496906472
470,67,5,6,9,16,-12.358918496906472,0,0,0.0,465,69,8,-1,11,16,-14.924003836215196
465,69,8,-1,11,16,-14.924003836215196,0,2,-0.5,460,74,9,-9,12,16,-16.134984258285193
460,74,9,-9,12,16,-16.134984258285193,1,2,-0.7,455,77,11,-13,11,17,-19.09038922016165
455,77,11,-13,11,17,-19.09038922016165,1,2,-0.7,450,82,12,-18,10,20,-20.435038992562983
450,82,12,-18,10,20,-20.435038992562983,0,1,-0.25,445,77,11,-13,7,18,-21.41628871884079
445,77,11,-13,7,18,-21.41628871884079,2,2,-0.9,440,82,10,-21,6,16,-22.521347911648363
440,82,10,-21,6,16,-22.521347911648363,1,1,-0.45,435,83,7,-21,4,14,-20.11421983289103
435,83,7,-21,4,14,-20.11421983289103,1,1,-0.45,430,87,6,-27,4,14,-17.89167625793551
430,87,6,-27,4,14,-17.89167625793551,2,1,-0.65,425,89,4,-32,4,13,-15.259382845264868
425,89,4,-32,4,13,-15.259382845264868,0,0,0.0,420,87,4,-33,6,12,-15.024617611445436
420,87,4,-33,6,12,-15.024617611445436,1,1,-0.45,415,87,4,-38,6,12,-14.537858621364569
415,87,4,-38,6,12,-14.537858621364569,0,2,-0.5,410,90,6,-39,5,12,-14.278031958769857
410,90,6,-39,5,12,-14.278031958769857,0,2,-0.5,405,88,6,-37,6,12,-16.778031958769855
405,88,6,-37,6,12,-16.778031958769855,1,0,-0.2,400,89,5,-35,7,13,-15.961299330374487
400,89,5,-35,7,13,-15.961299330374487,1,0,-0.2,395,95,6,-38,7,15,-16.9805460518241
395,95,6,-38,7,15,-16.9805460518241,0,2,-0.5,390,96,7,-38,4,16,-16.604362324705818
390,96,7,-38,4,16,-16.604362324705818,1,2,-0.7,385,100,7,-40,5,17,-16.198205543306248
385,100,7,-40,5,17,-16.198205543306248,2,0,-0.4,380,97,4,-36,6,16,-12.188787359974038
380,97,4,-36,6,16,-12.188787359974038,2,2,-0.9,375,102,5,-44,5,21,-12.381933226646884
375,102,5,-44,5,21,-12.381933226646884,2,0,-0.4,370,97,6,-38,5,23,-13.296964256398583
370,97,6,-38,5,23,-13.296964256398583,1,0,-0.2,365,94,5,-36,6,26,-12.551604805501093
365,94,5,-36,6,26,-12.551604805501093,1,0,-0.2,360,95,5,-37,8,26,-11.237922812513178
360,95,5,-37,8,26,-11.237922812513178,1,0,-0.2,355,97,6,-34,9,30,-10.825641917208326
355,97,6,-34,9,30,-10.825641917208326,0,0,0.0,350,94,8,-26,10,35,-11.567372738130725
350,94,8,-26,10,35,-11.567372738130725,1,0,-0.2,345,89,9,-21,15,36,-11.950847316668229
345,89,9,-21,15,36,-11.950847316668229,1,2,-0.7,340,87,10,-18,15,36,-12.87123082737977
340,87,10,-18,15,36,-12.87123082737977,0,0,0.0,335,84,15,-13,17,40,-14.312778867945767
335,84,15,-13,17,40,-14.312778867945767,2,0,-0.4,330,86,15,-12,17,44,-14.099589904262722
330,86,15,-12,17,44,-14.099589904262722,2,0,-0.4,325,86,17,-8,20,53,-13.559848336888226
325,86,17,-8,20,53,-13.559848336888226,1,0,-0.2,320,81,17,-7,23,58,-13.66653333195667
320,81,17,-7,23,58,-13.66653333195667,0,0,0.0,315,78,20,0,20,61,-14.267683776075454
315,78,20,0,20,61,-14.267683776075454,1,1,-0.45,310,76,23,5,19,71,-14.152341330339453
310,76,23,5,19,71,-14.152341330339453,2,0,-0.4,305,75,20,4,19,68,-13.518324418640507
305,75,20,4,19,68,-13.518324418640507,1,2,-0.7,300,73,19,12,23,68,-14.171307161029775
300,73,19,12,23,68,-14.171307161029775,0,2,-0.5,295,67,19,20,29,65,-14.091369285013801
295,67,19,20,29,65,-14.091369285013801,1,0,-0.2,290,71,23,13,31,65,-15.141455317584134
290,71,23,13,31,65,-15.141455317584134,1,1,-0.45,285,70,29,16,34,64,-15.258176479995608
285,70,29,16,34,64,-15.258176479995608,2,1,-0.65,280,74,31,8,45,61,-15.592196855695061
280,74,31,8,45,61,-15.592196855695061,0,0,0.0,275,75,34,4,43,63,-17.328491882694504
275,75,34,4,43,63,-17.328491882694504,2,1,-0.65,270,75,45,0,39,65,-20.07810805500911
270,75,45,0,39,65,-20.07810805500911,0,0,0.0,265,73,43,-1,29,61,-22.342561506992478
265,73,43,-1,29,61,-22.342561506992478,2,0,-0.4,260,75,39,0,24,55,-24.174286882582834
260,75,39,0,24,55,-24.174286882582834,0,0,0.0,255,72,29,7,23,46,-23.060446831572325
255,72,29,7,23,46,-23.060446831572325,1,1,-0.45,250,72,24,8,13,40,-22.923567392307334
250,72,24,8,13,40,-22.923567392307334,2,0,-0.4,245,71,23,8,15,37,-23.056180937105175
245,71,23,8,15,37,-23.056180937105175,0,2,-0.5,240,72,13,3,16,26,-17.68782190256683
240,72,13,3,16,26,-17.68782190256683,2,2,-0.9,235,81,15,-8,15,24,-19.154866864486028
235,81,15,-8,15,24,-19.154866864486028,0,0,0.0,230,85,16,-14,13,25,-19.24799609738381
230,85,16,-14,13,25,-19.24799609738381,2,0,-0.4,225,85,15,-16,11,26,-20.40391777566446
225,85,15,-16,11,26,-20.40391777566446,0,1,-0.25,220,83,13,-14,10,25,-20.890726342542003
220,83,13,-14,10,25,-20.890726342542003,2,1,-0.65,215,86,11,-22,8,23,-18.760758762199824
215,86,11,-22,8,23,-18.760758762199824,0,2,-0.5,210,86,10,-23,6,22,-18.710617942495098
210,86,10,-23,6,22,-18.710617942495098,1,1,-0.45,205,89,8,-32,6,20,-15.579878267791102
205,89,8,-32,6,20,-15.579878267791102,1,1,-0.45,200,85,6,-32,9,20,-12.173314427901271
200,85,6,-32,9,20,-12.173314427901271,2,1,-0.65,195,91,6,-43,9,22,-13.386567987104279
195,91,6,-43,9,22,-13.386567987104279,0,0,0.0,190,92,9,-45,9,30,-13.564772083996507
190,92,9,-45,9,30,-13.564772083996507,1,0,-0.2,185,89,9,-43,9,29,-13.309234793804098
185,89,9,-43,9,29,-13.309234793804098,0,1,-0.25,180,94,9,-52,9,33,-13.205361248590327
180,94,9,-52,9,33,-13.205361248590327,0,1,-0.25,175,95,9,-56,11,40,-11.972747991964328
175,95,9,-56,11,40,-11.972747991964328,2,0,-0.4,170,95,9,-59,11,41,-12.323937169880269
170,95,9,-59,11,41,-12.323937169880269,2,2,-0.9,165,98,11,-69,11,44,-13.400182840885481
165,98,11,-69,11,44,-13.400182840885481,2,0,-0.4,160,96,11,-73,18,50,-11.942896368717983
160,96,11,-73,18,50,-11.942896368717983,1,0,-0.2,155,94,11,-74,17,50,-12.001350104789836
155,94,11,-74,17,50,-12.001350104789836,0,0,0.0,150,90,18,-73,21,54,-12.786760442426173
150,90,18,-73,21,54,-12.786760442426173,2,1,-0.65,145,89,17,-74,28,57,-12.999518741808131
145,89,17,-74,28,57,-12.999518741808131,2,2,-0.9,140,95,21,-82,27,60,-14.057212871031572
