time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
145,27,0,-27,31,19,-12.810625076009842,2,0,-0.4,140,27,3,-27,38,24,-15.424844621155758
140,27,2,-27,38,19,-11.966720275137453,2,1,-0.65,135,28,7,-28,40,25,-14.482060873498272
135,28,5,-28,40,25,-14.482060873498272,0,1,-0.25,130,26,12,-26,41,36,-15.514282198996357
130,26,10,-26,41,32,-13.897302879326991,2,2,-0.9,125,29,12,-29,36,38,-16.860961918136887
125,29,12,-29,36,33,-15.003677877089686,0,1,-0.25,120,29,14,-29,36,38,-18.251116351423633
120,29,14,-29,36,32,-16.05564734386288,1,1,-0.45,115,29,13,-29,30,34,-19.535975172930847
115,29,12,-29,30,33,-19.168675536485043,2,0,-0.4,110,29,11,-29,28,34,-21.217330296571813
110,29,10,-29,28,28,-19.185534454222278,2,0,-0.4,105,30,7,-30,25,29,-19.06430557787978
105,30,7,-30,25,29,-19.06430557787978,1,2,-0.7,100,30,4,-30,22,26,-18.495626101286582
100,30,2,-30,22,22,-16.333994174758296,0,2,-0.5,95,31,2,-31,20,22,-19.037040784907877
95,31,2,-31,20,21,-18.420726774536938,0,1,-0.25,90,31,0,-31,21,22,-17.6192012655927
90,31,0,-31,21,20,-16.375643486846947,1,0,-0.2,90,31,0,-31,21,20,-16.375643486846947
540,2,0,7,0,0,0.0,0,1,-0.25,535,5,0,43,1,0,0.0
535,5,0,43,1,0,0.0,2,0,-0.4,530,9,0,40,2,0,0.0
530,9,0,40,2,0,0.0,0,1,-0.25,525,10,0,39,2,0,0.0
525,10,0,39,2,0,0.0,1,0,-0.2,520,11,0,37,4,1,-7.655142126995784
520,11,0,37,4,1,-7.655142126995784,0,0,0.0,515,12,0,35,7,2,-9.978124141962471
515,12,0,35,7,2,-9.978124141962471,2,1,-0.65,510,17,0,28,10,3,-12.083542412668363
510,17,0,28,10,3,-12.083542412668363,2,1,-0.65,505,21,0,22,10,5,-12.971332718321293
505,21,0,22,10,5,-12.971332718321293,2,1,-0.65,500,28,0,13,10,9,-12.68952188192749
500,28,0,13,10,8,-10.818819351293953,1,0,-0.2,495,31,0,11,11,10,-14.078809305795328
495,31,0,11,11,9,-12.609665211224902,0,1,-0.25,490,34,0,5,11,9,-17.609665211224904
490,34,0,5,11,8,-16.524075993367997,2,1,-0.65,485,40,0,0,10,10,-18.584738543987868
485,40,0,0,10,8,-16.530168635784662,1,1,-0.45,480,44,0,-8,8,9,-19.83448374023609
480,44,0,-8,8,7,-17.57977472840117,2,2,-0.9,475,49,0,-10,7,10,-17.867178672973804
475,49,0,-10,7,6,-10.92285761661868,2,2,-0.9,470,51,0,-12,7,7,-14.464012693239807
470,51,0,-12,7,7,-14.464012693239807,2,0,-0.4,465,55,0,-16,10,7,-19.464012693239805
465,55,0,-16,10,5,-16.51866227194879,2,0,-0.4,460,60,0,-23,10,6,-18.889683480147394
460,60,0,-23,10,5,-17.41381926100737,2,1,-0.65,455,65,0,-30,9,7,-17.323841272517306
455,65,0,-30,9,4,-10.16338131917282,2,2,-0.9,450,68,0,-35,8,8,-11.095924214598334
450,68,0,-35,8,8,-11.095924214598334,0,0,0.0,445,63,0,-29,9,8,-16.095924214598334
445,63,0,-29,9,7,-14.008064366260015,0,2,-0.5,440,61,0,-24,9,8,-17.550825935687794
440,61,0,-24,9,8,-17.550825935687794,2,0,-0.4,435,63,0,-26,6,8,-22.550825935687794
435,63,0,-26,6,7,-21.380259709194565,0,1,-0.25,430,67,0,-29,4,9,-21.9354178128573
430,67,0,-29,4,4,-13.875116057381515,0,2,-0.5,425,68,0,-31,4,5,-16.407299966870603
425,68,0,-31,4,4,-12.91078371946574,1,0,-0.2,420,68,0,-29,5,4,-17.91078371946574
420,68,0,-29,5,3,-14.764325985393574,2,1,-0.65,415,70,0,-33,6,3,-19.764325985393572
415,70,0,-33,6,3,-19.764325985393572,2,0,-0.4,410,69,0,-31,7,4,-20.788162831448147
410,69,0,-31,7,3,-18.135328361715455,2,1,-0.65,405,69,0,-33,6,6,-15.00585815031605
405,69,0,-33,6,4,-8.622209296590448,1,0,-0.2,400,66,0,-28,6,5,-12.15326277976646
400,66,0,-28,6,5,-12.15326277976646,1,1,-0.45,395,64,0,-24,6,6,-15.46355141803908
395,64,0,-24,6,6,-15.46355141803908,2,1,-0.65,390,62,0,-20,6,6,-20.463551418039078
390,62,0,-20,6,5,-18.784327027724522,0,1,-0.25,385,59,0,-16,6,6,-20.615499120163648
385,59,0,-16,6,4,-17.152796161407622,2,2,-0.9,380,59,0,-16,7,5,-19.029143213808727
380,59,0,-16,7,3,-12.773628538391534,0,2,-0.5,375,60,0,-17,8,4,-15.060114727887644
375,60,0,-17,8,3,-11.075154767382799,2,0,-0.4,370,60,0,-14,9,7,-10.154479614162767
370,60,0,-14,9,7,-10.154479614162767,2,2,-0.9,365,64,0,-18,10,8,-14.085938021261125
365,64,0,-18,10,8,-14.085938021261125,0,2,-0.5,360,61,0,-14,12,9,-17.57935384698042
360,61,0,-14,12,7,-14.558327659578765,2,0,-0.4,355,64,0,-17,10,9,-16.54969692964321
355,64,0,-17,10,8,-15.253462383801615,0,0,0.0,350,60,0,-15,9,10,-17.434420730365147
350,60,0,-15,9,9,-16.305930952846555,1,2,-0.7,345,62,0,-16,12,10,-19.879026353058737
345,62,0,-16,12,6,-13.65317539844654,1,1,-0.45,340,61,0,-16,17,7,-16.677402501918234
340,61,0,-16,17,7,-16.677402501918234,2,1,-0.65,335,59,0,-15,19,10,-17.01842252048437
335,59,0,-15,19,8,-14.133420410837417,0,1,-0.25,330,56,0,-12,22,12,-15.039114651603986
330,56,0,-12,22,10,-12.341441396516846,1,1,-0.45,325,58,0,-12,28,18,-12.669833159699985
325,58,0,-12,28,16,-10.644360516009018,1,1,-0.45,320,62,0,-12,30,18,-14.423376914415071
320,62,0,-12,30,18,-14.423376914415071,1,0,-0.2,315,62,0,-13,28,27,-15.148213904143198
315,62,0,-13,28,24,-13.569181047382258,0,2,-0.5,310,63,2,-13,26,28,-16.692009744215543
310,63,1,-13,26,24,-14.814798917793988,1,2,-0.7,305,64,1,-14,27,26,-18.85239731506922
305,64,1,-14,27,19,-15.540135113740712,0,2,-0.5,300,67,1,-17,27,21,-19.2108667717739
300,67,1,-17,27,19,-18.062143477237118,0,0,0.0,295,63,1,-12,27,23,-20.239961376135447
295,63,1,-12,27,16,-16.737758611509758,2,0,-0.4,290,65,1,-12,29,24,-16.53914713388083
290,65,1,-12,29,19,-13.068392962824637,0,1,-0.25,285,62,4,-10,31,26,-14.706015396020685
285,62,3,-10,31,24,-13.43326880948672,0,2,-0.5,280,64,6,-10,33,26,-15.275392049917
280,64,3,-10,33,24,-14.066886971239123,1,2,-0.7,275,64,6,-12,31,30,-16.58532079107381
275,64,6,-12,31,26,-14.781183791534737,1,2,-0.7,270,67,8,-16,26,31,-17.522883800597114
270,67,7,-16,26,25,-15.138938714190433,2,0,-0.4,265,67,6,-21,22,27,-19.254028920280774
265,67,6,-21,22,22,-17.057271497338803,0,2,-0.5,260,67,6,-22,19,25,-20.315176202757787
260,67,6,-22,19,22,-19.00179464623807,2,2,-0.9,255,67,4,-22,17,22,-20.27839900888194
255,67,4,-22,17,20,-19.318723576919222,0,1,-0.25,250,65,3,-27,14,18,-20.180865985921358
250,65,3,-27,14,17,-19.491426092896997,1,1,-0.45,245,65,1,-24,14,15,-21.466693471530903
245,65,1,-24,14,12,-19.202925623646454,2,0,-0.4,240,67,0,-26,13,14,-16.01744420938507
240,67,0,-26,13,11,-12.874980618536359,2,0,-0.4,235,68,0,-27,12,11,-17.87498061853636
235,68,0,-27,12,9,-15.796214527930792,0,1,-0.25,230,64,0,-23,10,12,-17.69201972623443
230,64,0,-23,10,11,-16.616308815125294,1,2,-0.7,225,67,0,-26,10,12,-20.225482230737374
225,67,0,-26,10,9,-17.14666730580304,2,0,-0.4,220,66,0,-25,9,10,-20.613004210921645
220,66,0,-25,9,6,-16.11326778050369,2,0,-0.4,215,64,0,-22,6,8,-17.239012678895243
215,64,0,-22,6,7,-15.44388955300503,1,2,-0.7,210,63,0,-22,6,8,-18.56805835770313
210,63,0,-22,6,5,-12.6812321796378,1,0,-0.2,205,62,0,-24,6,6,-15.92079258360467
205,62,0,-24,6,6,-15.92079258360467,2,0,-0.4,200,62,0,-33,6,6,-20.92079258360467
200,62,0,-33,6,4,-17.197082335542163,2,0,-0.4,195,60,0,-34,7,4,-22.197082335542163
195,60,0,-34,7,3,-20.787664538490407,0,1,-0.25,190,60,0,-36,7,5,-18.03625675382433
190,60,0,-36,7,4,-15.093531186919819,2,2,-0.9,185,60,0,-41,11,7,-14.292737333067553
185,60,0,-41,11,5,-8.498665347488805,1,2,-0.7,180,59,0,-41,14,6,-12.09755343079697
180,59,0,-41,14,6,-12.09755343079697,1,0,-0.2,175,59,0,-42,18,11,-11.849323654054109
175,59,0,-42,18,11,-11.849323654054109,2,1,-0.65,170,62,0,-47,17,14,-14.533899495136264
170,62,0,-47,17,13,-13.571146078302876,0,0,0.0,165,58,0,-46,18,15,-16.72892055005526
165,58,0,-46,18,11,-12.771834129759565,1,1,-0.45,160,60,0,-50,20,14,-15.629275133899304
160,60,0,-50,20,14,-15.629275133899304,2,2,-0.9,155,60,0,-52,24,15,-19.572099811443245
155,60,0,-52,24,13,-18.16135575066692,0,2,-0.5,150,60,0,-53,25,19,-17.909377975793788
150,60,0,-53,25,13,-12.783374602745267,2,0,-0.4,145,58,0,-53,31,20,-13.640247926063925
145,58,0,-53,31,19,-12.810625076009842,0,1,-0.25,140,56,0,-51,38,24,-15.424844621155758
140,56,0,-51,38,19,-11.966720275137453,2,1,-0.65,135,56,4,-51,40,25,-14.482060873498272
135,56,3,-51,40,25,-14.482060873498272,2,0,-0.4,130,56,10,-53,41,36,-15.514282198996353
130,56,10,-53,41,32,-13.897302879326991,2,0,-0.4,125,59,12,-58,36,38,-16.860961918136887
125,59,11,-58,36,32,-14.653682464406632,1,2,-0.7,120,59,13,-59,36,37,-17.901051088409474
120,59,12,-59,36,30,-15.303659197234357,0,1,-0.25,115,59,11,-59,30,33,-19.168675536485043
115,59,11,-59,30,28,-17.56893592268547,2,2,-0.9,110,61,11,-61,28,32,-20.560139024427507
110,61,11,-61,28,27,-18.866213695471767,0,2,-0.5,105,64,8,-64,25,29,-19.06430557787978
105,64,8,-64,25,29,-19.06430557787978,1,2,-0.7,100,65,3,-65,22,26,-18.495626101286582
100,65,3,-65,22,24,-17.433531219179155,0,0,0.0,95,62,1,-62,20,22,-19.037040784907877
95,62,1,-62,20,20,-17.822357849217795,1,0,-0.2,90,61,0,-61,21,22,-17.6192012655927
90,61,0,-61,21,19,-15.808464961213375,0,2,-0.5,90,61,0,-61,21,19,-15.808464961213375
540,2,0,39,0,0,0.0,0,0,0.0,535,5,0,75,1,0,0.0
535,5,0,75,1,0,0.0,2,0,-0.4,530,11,0,69,2,0,0.0
530,11,0,69,2,0,0.0,2,2,-0.9,525,16,0,65,2,0,0.0
525,16,0,65,2,0,0.0,2,1,-0.65,520,20,0,58,4,1,-7.655142126995784
520,20,0,58,4,1,-7.655142126995784,0,1,-0.25,515,22,0,54,7,2,-9.978124141962471
515,22,0,54,7,2,-9.978124141962471,0,0,0.0,510,27,0,47,10,3,-12.083542412668363
510,27,0,47,10,3,-12.083542412668363,2,2,-0.9,505,35,0,36,10,5,-12.971332718321293
505,35,0,36,10,5,-12.971332718321293,2,1,-0.65,500,45,0,26,10,9,-12.689521881927492
500,45,0,26,10,8,-10.818819351293953,1,0,-0.2,495,49,0,23,11,10,-14.078809305795328
495,49,0,23,11,9,-12.609665211224902,0,1,-0.25,490,53,0,18,11,9,-17.609665211224904
490,53,0,18,11,8,-16.524075993367997,2,2,-0.9,485,63,0,12,10,10,-18.584738543987868
485,63,0,12,10,8,-16.530168635784662,1,0,-0.2,480,68,0,2,8,9,-19.83448374023609
480,68,0,2,8,7,-17.57977472840117,2,0,-0.4,475,75,0,-2,7,10,-17.867178672973807
475,75,0,-2,7,6,-10.92285761661868,0,0,0.0,470,75,0,-6,7,7,-14.464012693239807
470,75,0,-6,7,7,-14.464012693239807,2,1,-0.65,465,80,0,-10,10,7,-19.464012693239805
465,80,0,-10,10,5,-16.51866227194879,0,1,-0.25,460,84,0,-16,10,6,-18.889683480147394
460,84,0,-16,10,5,-17.41381926100737,1,2,-0.7,455,92,0,-26,9,7,-17.323841272517306
455,92,0,-26,9,4,-10.16338131917282,0,2,-0.5,450,97,0,-34,8,8,-11.095924214598334
450,97,0,-34,8,8,-11.095924214598334,0,0,0.0,445,90,0,-25,9,8,-16.095924214598334
445,90,0,-25,9,7,-14.008064366260015,2,0,-0.4,440,88,0,-20,9,8,-17.550825935687794
440,88,0,-20,9,8,-17.550825935687794,2,0,-0.4,435,89,0,-21,6,8,-22.550825935687794
435,89,0,-21,6,7,-21.380259709194565,2,2,-0.9,430,96,0,-27,4,9,-21.9354178128573
430,96,0,-27,4,4,-13.875116057381515,0,1,-0.25,425,95,0,-27,4,5,-16.407299966870603
425,95,0,-27,4,4,-12.91078371946574,0,2,-0.5,420,96,0,-25,5,4,-17.91078371946574
420,96,0,-25,5,3,-14.764325985393574,1,0,-0.2,415,95,0,-29,6,3,-19.764325985393572
415,95,0,-29,6,3,-19.764325985393572,0,1,-0.25,410,94,0,-27,7,4,-20.788162831448147
410,94,0,-27,7,3,-18.135328361715455,2,0,-0.4,405,94,0,-31,6,6,-15.00585815031605
405,94,0,-31,6,4,-8.622209296590448,1,1,-0.45,400,92,0,-26,6,5,-12.15326277976646
400,92,0,-26,6,5,-12.15326277976646,2,0,-0.4,395,89,0,-22,6,6,-15.46355141803908
395,89,0,-22,6,6,-15.46355141803908,2,1,-0.65,390,90,0,-20,6,6,-20.463551418039078
390,90,0,-20,6,5,-18.784327027724522,1,0,-0.2,385,88,0,-16,6,6,-20.615499120163648
385,88,0,-16,6,4,-17.152796161407622,1,1,-0.45,380,88,0,-15,7,5,-19.029143213808727
380,88,0,-15,7,3,-12.773628538391534,2,2,-0.9,375,90,0,-16,8,4,-15.060114727887644
375,90,0,-16,8,3,-11.075154767382799,1,1,-0.45,370,89,0,-12,9,7,-10.154479614162767
370,89,0,-12,9,7,-10.154479614162767,0,0,0.0,365,91,0,-14,10,8,-14.085938021261125
365,91,0,-14,10,8,-14.085938021261125,2,0,-0.4,360,88,0,-9,12,9,-17.57935384698042
360,88,0,-9,12,7,-14.558327659578765,0,1,-0.25,355,91,0,-11,10,9,-16.54969692964321
355,91,0,-11,10,8,-15.253462383801615,2,1,-0.65,350,90,0,-14,9,10,-17.434420730365147
350,90,0,-14,9,9,-16.305930952846555,2,2,-0.9,345,94,0,-14,12,10,-19.879026353058737
345,94,0,-14,12,6,-13.65317539844654,2,1,-0.65,340,93,0,-14,17,7,-16.677402501918234
340,93,0,-14,17,7,-16.677402501918234,1,0,-0.2,335,89,0,-12,19,10,-17.01842252048437
335,89,0,-12,19,8,-14.133420410837417,1,2,-0.7,330,85,0,-8,22,12,-15.039114651603986
330,85,0,-8,22,10,-12.341441396516846,1,1,-0.45,325,88,0,-10,28,18,-12.669833159699985
325,88,0,-10,28,16,-10.644360516009018,0,0,0.0,320,90,0,-6,30,18,-14.423376914415071
320,90,0,-6,30,18,-14.423376914415071,1,0,-0.2,315,89,1,-7,28,27,-15.148213904143198
315,89,0,-7,28,24,-13.569181047382258,0,0,0.0,310,88,1,-6,26,28,-16.692009744215543
310,88,1,-6,26,24,-14.814798917793988,2,1,-0.65,305,92,0,-9,27,26,-18.85239731506922
305,92,0,-9,27,19,-15.540135113740712,2,2,-0.9,300,96,0,-14,27,21,-19.2108667717739
300,96,0,-14,27,19,-18.06214347723712,0,0,0.0,295,92,0,-10,27,23,-20.239961376135444
295,92,0,-10,27,16,-16.737758611509758,0,0,0.0,290,91,1,-6,29,24,-16.53914713388083
290,91,0,-6,29,20,-13.798124896218855,1,0,-0.2,285,85,5,-4,31,26,-14.706015396020685
285,85,4,-4,31,23,-12.752326270712427,2,2,-0.9,280,88,8,-6,33,26,-15.275392049917
280,88,6,-6,33,24,-14.066886971239123,2,0,-0.4,275,89,8,-8,31,30,-16.58532079107381
275,89,7,-8,31,26,-14.781183791534737,1,1,-0.45,270,93,8,-12,26,31,-17.522883800597114
270,93,7,-12,26,25,-15.138938714190433,0,2,-0.5,265,93,7,-16,22,27,-19.254028920280774
265,93,7,-16,22,23,-17.526558683412144,0,0,0.0,260,92,7,-18,19,25,-20.315176202757787
260,92,7,-18,19,24,-19.903970780283124,2,2,-0.9,255,93,3,-20,17,22,-20.27839900888194
255,93,3,-20,17,20,-19.318723576919222,2,1,-0.65,250,93,2,-25,14,18,-20.180865985921358
250,93,2,-25,14,17,-19.491426092896997,1,2,-0.7,245,94,0,-23,14,15,-21.466693471530903
245,94,0,-23,14,10,-17.309559354037653,1,1,-0.45,240,94,0,-23,13,14,-16.01744420938507
240,94,0,-23,13,11,-12.874980618536359,0,0,0.0,235,94,0,-23,12,11,-17.87498061853636
235,94,0,-23,12,9,-15.796214527930792,2,0,-0.4,230,92,0,-19,10,12,-17.69201972623443
230,92,0,-19,10,11,-16.616308815125294,1,2,-0.7,225,97,0,-22,10,12,-20.225482230737374
225,97,0,-22,10,9,-17.14666730580304,1,0,-0.2,220,95,0,-19,9,10,-20.613004210921645
220,95,0,-19,9,6,-16.11326778050369,1,0,-0.2,215,91,0,-18,6,8,-17.239012678895243
215,91,0,-18,6,7,-15.44388955300503,1,1,-0.45,210,89,0,-18,6,8,-18.56805835770313
210,89,0,-18,6,5,-12.6812321796378,1,2,-0.7,205,91,0,-23,6,6,-15.92079258360467
205,91,0,-23,6,6,-15.92079258360467,1,2,-0.7,200,94,0,-36,6,6,-20.92079258360467
200,94,0,-36,6,4,-17.197082335542163,0,1,-0.25,195,91,0,-38,7,4,-22.197082335542163
195,91,0,-38,7,3,-20.787664538490407,1,0,-0.2,190,88,0,-40,7,5,-18.03625675382433
190,88,0,-40,7,4,-15.093531186919819,2,2,-0.9,185,91,0,-52,11,7,-14.292737333067553
185,91,0,-52,11,5,-8.498665347488805,2,0,-0.4,180,90,0,-55,14,6,-12.09755343079697
180,90,0,-55,14,6,-12.09755343079697,2,1,-0.65,175,91,0,-57,18,11,-11.849323654054109
175,91,0,-57,18,11,-11.849323654054109,1,1,-0.45,170,94,0,-65,17,14,-14.533899495136264
170,94,0,-65,17,13,-13.571146078302876,2,0,-0.4,165,89,0,-64,18,15,-16.72892055005526
165,89,0,-64,18,11,-12.771834129759565,1,2,-0.7,160,92,0,-70,20,14,-15.629275133899304
160,92,0,-70,20,14,-15.629275133899304,0,1,-0.25,155,90,0,-70,24,15,-19.572099811443245
155,90,0,-70,24,13,-18.16135575066692,0,1,-0.25,150,89,0,-73,25,19,-17.909377975793788
150,89,0,-73,25,13,-12.783374602745267,2,0,-0.4,145,88,0,-75,31,20,-13.640247926063925
145,88,0,-75,31,19,-12.810625076009842,0,0,0.0,140,85,0,-74,38,24,-15.424844621155758
140,85,0,-74,38,19,-11.966720275137453,1,0,-0.2,135,84,4,-75,40,25,-14.482060873498272
