time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
90,169,1,-169,26,19,-16.8887851780468,2,2,-0.9,90,169,1,-169,26,19,-16.8887851780468
540,1,0,141,0,0,0.0,2,1,-0.65,535,14,0,170,0,0,0.0
535,14,0,170,0,0,0.0,1,0,-0.2,530,26,0,155,2,0,0.0
530,26,0,155,2,0,0.0,2,0,-0.4,525,41,0,138,2,0,0.0
525,41,0,138,2,0,0.0,2,1,-0.65,520,51,0,130,2,1,-5.982711888093171
520,51,0,130,2,1,-5.982711888093171,1,1,-0.45,515,67,0,117,3,2,-9.018110057852251
515,67,0,117,3,2,-9.018110057852251,1,2,-0.7,510,87,0,88,5,2,-14.018110057852251
510,87,0,88,5,2,-14.018110057852251,0,2,-0.5,505,95,0,76,8,2,-19.01811005785225
505,95,0,76,8,2,-19.01811005785225,2,1,-0.65,500,110,0,63,6,4,-15.355016673073928
500,110,0,63,6,4,-15.355016673073928,0,1,-0.25,495,122,0,52,6,7,-14.311790004705106
495,122,0,52,6,5,-8.42926198344625,1,1,-0.45,490,136,0,39,7,6,-12.43437637940257
490,136,0,39,7,6,-12.43437637940257,1,0,-0.2,485,150,0,27,6,6,-17.43437637940257
485,150,0,27,6,6,-17.43437637940257,0,0,0.0,480,166,0,6,4,6,-22.43437637940257
480,166,0,6,4,5,-21.294859896790797,2,2,-0.9,475,177,0,-7,3,6,-23.12139851682761
475,177,0,-7,3,3,-18.237540402470604,0,0,0.0,470,185,0,-12,6,3,-23.237540402470604
470,185,0,-12,6,1,-12.254091617011667,2,1,-0.65,465,191,0,-17,6,1,-17.254091617011667
465,191,0,-17,6,1,-17.254091617011667,1,0,-0.2,460,197,0,-34,7,5,-9.470701093245083
460,197,0,-34,7,5,-9.470701093245083,1,0,-0.2,455,194,0,-31,8,6,-13.471822258479497
455,194,0,-31,8,5,-10.715368386773061,2,0,-0.4,450,200,0,-30,9,6,-14.24988702105306
450,200,0,-30,9,6,-14.24988702105306,0,2,-0.5,445,207,0,-41,7,8,-15.86573837691383
445,207,0,-41,7,8,-15.86573837691383,2,2,-0.9,440,204,0,-42,4,8,-20.865738376913832
440,204,0,-42,4,6,-18.6021750262327,1,0,-0.2,435,201,0,-35,6,7,-21.29630044408776
435,201,0,-35,6,4,-15.20252950816586,2,2,-0.9,430,208,0,-51,4,4,-20.20252950816586
430,208,0,-51,4,3,-17.962545946736796,0,1,-0.25,425,204,0,-42,4,5,-15.680050858484682
425,204,0,-42,4,4,-12.812839950029321,1,0,-0.2,420,195,0,-26,4,4,-17.81283995002932
420,195,0,-26,4,3,-13.991223134477044,2,0,-0.4,415,198,0,-23,7,3,-18.991223134477043
415,198,0,-23,7,2,-14.756308226106512,1,1,-0.45,410,196,0,-21,11,4,-13.376265813583665
410,196,0,-21,11,4,-13.376265813583665,2,2,-0.9,405,195,0,-14,10,6,-14.241583684373799
405,195,0,-14,10,6,-14.241583684373799,2,2,-0.9,400,200,0,-20,13,11,-13.365096881527535
400,200,0,-20,13,9,-9.722605471621096,1,2,-0.7,395,205,0,-21,12,10,-13.83429684005323
395,205,0,-21,12,10,-13.83429684005323,1,0,-0.2,390,195,0,-11,14,10,-18.83429684005323
390,195,0,-11,14,8,-16.793815199801333,1,1,-0.45,385,191,0,-8,14,11,-18.227756115859044
385,191,0,-8,14,10,-17.36149664881204,0,2,-0.5,380,193,0,-7,12,13,-18.570397751276438
380,193,0,-7,12,8,-13.18403645968494,0,2,-0.5,375,194,0,-6,13,11,-14.629149608697633
375,194,0,-6,13,10,-13.024287312864903,0,2,-0.5,370,195,0,0,11,11,-16.799632643796034
370,195,0,0,11,10,-15.395643992581393,0,2,-0.5,365,200,0,-2,13,13,-16.987519192607724
365,200,0,-2,13,10,-13.468295382786161,2,2,-0.9,360,199,0,-1,13,10,-18.46829538278616
360,199,0,-1,13,8,-16.42883250778403,1,1,-0.45,355,195,0,8,12,11,-17.414337432526555
355,195,0,8,12,9,-15.104346139540764,0,2,-0.5,350,198,0,7,16,10,-18.558757559815653
350,198,0,7,16,8,-15.776238446125419,0,2,-0.5,345,199,0,5,18,12,-16.0153603628228
345,199,0,5,18,10,-13.534252453212355,0,2,-0.5,340,188,0,17,17,13,-15.395665652606663
340,188,0,17,17,11,-12.77736888858571,1,2,-0.7,335,189,0,15,18,17,-14.123726718167685
335,189,0,15,18,15,-12.342616466346843,2,2,-0.9,330,199,0,2,18,16,-16.756277576526294
330,199,0,2,18,15,-15.86249978283659,0,0,0.0,325,194,0,8,17,18,-18.327317850001993
325,194,0,8,17,15,-16.296885690089013,2,1,-0.65,320,192,0,10,18,17,-19.466415643325377
320,192,0,10,18,15,-18.049641650538145,1,0,-0.2,315,197,0,7,16,17,-21.165076426905188
315,197,0,7,16,8,-13.181609233902158,1,1,-0.45,310,190,0,17,22,11,-14.724348855074727
310,190,0,17,22,10,-13.400664317660391,2,0,-0.4,305,195,0,12,24,15,-14.801768650614784
305,195,0,12,24,14,-13.943354486537874,2,2,-0.9,300,206,0,2,27,20,-15.094520689927407
300,206,0,2,27,17,-12.65909618963607,0,1,-0.25,295,211,0,-3,29,21,-15.413250002552548
295,211,0,-3,29,19,-13.974715417145418,0,2,-0.5,290,211,0,0,28,25,-15.933994658604002
290,211,0,0,28,22,-14.320836055260871,1,1,-0.45,285,213,0,-9,28,24,-18.39808804612589
285,213,0,-9,28,18,-15.249058847079302,0,0,0.0,280,209,0,-1,30,26,-15.951066575128255
280,209,0,-1,30,23,-14.526578407898732,0,1,-0.25,275,210,0,-10,32,24,-19.006906938328314
275,210,0,-10,32,20,-16.837642500726552,2,0,-0.4,270,207,2,-9,29,25,-18.75515761862847
270,207,1,-9,29,20,-16.119573158812152,1,2,-0.7,265,205,6,-7,27,27,-17.565063034908047
265,205,3,-7,27,21,-14.109069717217654,0,2,-0.5,260,205,5,-6,27,28,-16.296327057957573
260,205,4,-6,27,23,-13.918529682067167,0,1,-0.25,255,205,4,-10,25,24,-18.425506376418134
255,205,4,-10,25,20,-16.304199656259325,2,1,-0.65,250,212,4,-16,20,25,-18.13631231632924
250,212,4,-16,20,23,-17.210382182716415,0,1,-0.25,245,212,4,-20,19,25,-21.12230785902523
245,212,4,-20,19,19,-18.591248172394117,2,0,-0.4,240,210,4,-20,21,20,-20.01114360805825
240,210,4,-20,21,19,-19.460103021424278,2,0,-0.4,235,217,2,-28,23,17,-16.84464918339919
235,217,2,-28,23,17,-16.84464918339919,1,0,-0.2,230,218,0,-30,19,20,-15.195961079062297
230,218,0,-30,19,19,-14.573338552349277,0,2,-0.5,225,217,0,-32,20,23,-17.264815712481028
225,217,0,-32,20,17,-12.91610761279268,2,1,-0.65,220,220,0,-40,17,17,-17.91610761279268
220,220,0,-40,17,15,-16.77350687978839,0,1,-0.25,215,220,0,-38,14,18,-19.269568361733192
215,220,0,-38,14,15,-17.54982361882421,1,0,-0.2,210,211,0,-35,9,15,-22.54982361882421
210,211,0,-35,9,10,-19.53798437205656,2,1,-0.65,205,211,0,-36,8,12,-21.291375130350744
205,211,0,-36,8,6,-14.06661164389601,2,1,-0.65,200,211,0,-52,6,7,-17.58226064316625
200,211,0,-52,6,6,-15.673739966133772,2,1,-0.65,195,214,0,-62,6,8,-16.89313911893801
195,214,0,-62,6,6,-13.224363792856812,1,0,-0.2,190,215,0,-75,7,6,-18.22436379285681
190,215,0,-75,7,5,-15.979097127426495,0,2,-0.5,185,217,0,-88,6,5,-20.979097127426495
185,217,0,-88,6,5,-20.979097127426495,0,2,-0.5,180,218,0,-97,10,6,-22.90595080188636
180,218,0,-97,10,3,-16.214297442962373,1,1,-0.45,175,215,0,-109,11,4,-17.982443245455485
175,215,0,-109,11,4,-17.982443245455485,1,1,-0.45,170,217,0,-122,16,8,-14.837606158633491
170,217,0,-122,16,6,-9.59969601906108,0,1,-0.25,165,213,0,-132,21,9,-12.20987520154782
165,213,0,-132,21,9,-12.20987520154782,1,2,-0.7,160,218,0,-146,26,13,-13.981935943465771
160,218,0,-146,26,12,-12.852079007572447,0,0,0.0,155,210,0,-151,27,20,-13.060656488465995
155,210,0,-151,27,19,-12.259276269283424,2,2,-0.9,150,212,2,-164,28,23,-15.36753797040299
150,212,0,-164,28,21,-14.1358019025066,0,0,0.0,145,213,0,-177,30,26,-16.8273873694743
145,213,0,-177,30,21,-14.050087046959623,2,2,-0.9,140,217,1,-188,31,26,-16.50720927806086
140,217,0,-188,31,23,-15.067137580934263,2,1,-0.65,135,212,2,-188,31,26,-18.525952538029365
135,212,2,-188,31,21,-16.35011889008953,2,2,-0.9,130,215,4,-199,29,28,-17.621608257383464
130,215,3,-199,29,22,-14.560744303136811,0,2,-0.5,125,212,3,-201,33,28,-16.616486297431234
125,212,2,-201,33,25,-15.064001178631635,2,0,-0.4,120,212,2,-203,30,28,-16.72047449634234
120,212,2,-203,30,25,-15.078458038302976,0,0,0.0,115,209,4,-209,30,31,-17.346056638819523
115,209,2,-209,30,27,-15.446101310760143,0,1,-0.25,110,208,2,-208,27,29,-18.71523209183537
110,208,2,-208,27,26,-17.378833179602807,0,0,0.0,105,205,3,-205,23,28,-19.249343847533957
105,205,2,-205,23,26,-18.34372709758077,0,1,-0.25,100,200,1,-200,24,27,-18.71983517498875
100,200,1,-200,24,22,-16.209359453960413,2,1,-0.65,95,203,1,-203,20,23,-19.41919080423622
95,203,1,-203,20,19,-17.28716262661245,2,1,-0.65,90,199,1,-199,26,23,-19.3435373785293
90,199,1,-199,26,18,-16.205185775563805,0,2,-0.5,90,199,1,-199,26,18,-16.205185775563805
540,1,0,170,0,0,0.0,0,2,-0.5,535,16,0,195,0,0,0.0
535,16,0,195,0,0,0.0,1,2,-0.7,530,31,0,178,2,0,0.0
530,31,0,178,2,0,0.0,0,1,-0.25,525,47,0,161,2,0,0.0
525,47,0,161,2,0,0.0,1,1,-0.45,520,59,0,153,2,1,-5.982711888093171
520,59,0,153,2,1,-5.982711888093171,0,2,-0.5,515,77,0,140,3,2,-9.018110057852251
515,77,0,140,3,2,-9.018110057852251,0,1,-0.25,510,98,0,109,5,2,-14.018110057852251
510,98,0,109,5,2,-14.018110057852251,2,2,-0.9,505,110,0,93,8,2,-19.01811005785225
505,110,0,93,8,2,-19.01811005785225,1,1,-0.45,500,127,0,78,6,4,-15.355016673073928
500,127,0,78,6,4,-15.355016673073928,2,2,-0.9,495,143,0,63,6,7,-14.311790004705106
495,143,0,63,6,5,-8.42926198344625,2,2,-0.9,490,161,0,46,7,6,-12.43437637940257
490,161,0,46,7,6,-12.43437637940257,2,2,-0.9,485,179,0,32,6,6,-17.43437637940257
485,179,0,32,6,6,-17.43437637940257,1,1,-0.45,480,197,0,12,4,6,-22.43437637940257
480,197,0,12,4,5,-21.294859896790797,2,1,-0.65,475,211,0,-6,3,6,-23.12139851682761
475,211,0,-6,3,3,-18.237540402470604,1,2,-0.7,470,221,0,-14,6,3,-23.237540402470604
470,221,0,-14,6,1,-12.254091617011667,1,0,-0.2,465,228,0,-20,6,1,-17.254091617011667
465,228,0,-20,6,1,-17.254091617011667,0,1,-0.25,460,234,0,-39,7,5,-9.470701093245083
460,234,0,-39,7,5,-9.470701093245083,0,2,-0.5,455,233,0,-37,8,6,-13.471822258479497
455,233,0,-37,8,5,-10.715368386773061,1,1,-0.45,450,241,0,-35,9,6,-14.24988702105306
450,241,0,-35,9,6,-14.24988702105306,2,2,-0.9,445,248,0,-47,7,8,-15.86573837691383
445,248,0,-47,7,8,-15.86573837691383,1,0,-0.2,440,243,0,-44,4,8,-20.865738376913832
440,243,0,-44,4,6,-18.6021750262327,1,1,-0.45,435,239,0,-37,6,7,-21.29630044408776
435,239,0,-37,6,4,-15.20252950816586,2,1,-0.65,430,246,0,-53,4,4,-20.20252950816586
430,246,0,-53,4,3,-17.962545946736796,0,0,0.0,425,238,0,-40,4,5,-15.680050858484682
425,238,0,-40,4,4,-12.812839950029321,2,2,-0.9,420,231,0,-24,4,4,-17.81283995002932
420,231,0,-24,4,3,-13.991223134477044,1,0,-0.2,415,231,0,-19,7,3,-18.991223134477043
415,231,0,-19,7,2,-14.756308226106512,0,0,0.0,410,227,0,-15,11,4,-13.376265813583665
410,227,0,-15,11,4,-13.376265813583665,0,1,-0.25,405,224,0,-6,10,6,-14.241583684373799
405,224,0,-6,10,6,-14.241583684373799,2,2,-0.9,400,231,0,-16,13,11,-13.365096881527535
400,231,0,-16,13,9,-9.722605471621096,0,0,0.0,395,234,0,-17,12,10,-13.83429684005323
395,234,0,-17,12,10,-13.83429684005323,1,0,-0.2,390,223,0,-8,14,10,-18.83429684005323
390,223,0,-8,14,8,-16.793815199801333,2,2,-0.9,385,220,0,-4,14,11,-18.227756115859044
385,220,0,-4,14,10,-17.36149664881204,0,0,0.0,380,219,0,-2,12,13,-18.570397751276438
380,219,0,-2,12,8,-13.18403645968494,2,1,-0.65,375,222,0,-5,13,11,-14.629149608697633
375,222,0,-5,13,10,-13.024287312864903,1,0,-0.2,370,221,0,3,11,11,-16.799632643796034
370,221,0,3,11,10,-15.395643992581393,2,1,-0.65,365,227,0,-3,13,13,-16.987519192607724
365,227,0,-3,13,10,-13.468295382786161,1,2,-0.7,360,226,0,-4,13,10,-18.46829538278616
360,226,0,-4,13,8,-16.42883250778403,1,2,-0.7,355,222,0,7,12,11,-17.414337432526555
355,222,0,7,12,9,-15.104346139540764,0,2,-0.5,350,227,0,4,16,10,-18.558757559815653
350,227,0,4,16,8,-15.776238446125419,1,2,-0.7,345,230,0,1,18,12,-16.0153603628228
345,230,0,1,18,10,-13.534252453212355,0,1,-0.25,340,217,0,17,17,13,-15.395665652606663
340,217,0,17,17,11,-12.77736888858571,0,2,-0.5,335,220,0,14,18,17,-14.123726718167685
335,220,0,14,18,15,-12.342616466346843,0,0,0.0,330,227,0,1,18,16,-16.756277576526294
330,227,0,1,18,15,-15.86249978283659,0,2,-0.5,325,222,0,8,17,18,-18.327317850001993
325,222,0,8,17,15,-16.296885690089013,0,0,0.0,320,220,0,11,18,17,-19.466415643325377
320,220,0,11,18,15,-18.049641650538145,2,0,-0.4,315,224,0,11,16,17,-21.165076426905188
315,224,0,11,16,8,-13.181609233902158,0,2,-0.5,310,216,0,21,22,11,-14.724348855074727
310,216,0,21,22,10,-13.400664317660391,2,0,-0.4,305,221,0,17,24,15,-14.801768650614784
305,221,0,17,24,14,-13.943354486537874,2,0,-0.4,300,233,0,6,27,20,-15.094520689927407
300,233,0,6,27,17,-12.65909618963607,0,2,-0.5,295,237,0,0,29,21,-15.413250002552548
295,237,0,0,29,19,-13.974715417145418,1,2,-0.7,290,240,4,-1,28,25,-15.933994658604002
290,240,2,-1,28,22,-14.320836055260871,2,2,-0.9,285,244,2,-12,28,24,-18.39808804612589
285,244,2,-12,28,18,-15.249058847079302,1,0,-0.2,280,241,2,-5,30,26,-15.951066575128255
280,241,2,-5,30,23,-14.526578407898732,0,0,0.0,275,241,2,-14,32,24,-19.006906938328314
275,241,2,-14,32,20,-16.837642500726552,0,0,0.0,270,236,3,-8,29,25,-18.75515761862847
270,236,3,-8,29,20,-16.119573158812152,0,2,-0.5,265,234,8,-8,27,27,-17.565063034908047
265,234,7,-8,27,25,-16.5161381909369,0,0,0.0,260,232,7,-3,27,28,-16.296327057957573
260,232,6,-3,27,25,-14.955534642235659,2,0,-0.4,255,230,6,-6,25,26,-19.46055140009161
255,230,6,-6,25,20,-16.304199656259325,0,2,-0.5,250,238,7,-11,20,25,-18.13631231632924
250,238,6,-11,20,23,-17.210382182716415,0,1,-0.25,245,235,6,-11,19,25,-21.12230785902523
245,235,6,-11,19,18,-18.06864791050089,1,2,-0.7,240,234,6,-10,21,20,-20.01114360805825
240,234,6,-10,21,19,-19.460103021424278,2,0,-0.4,235,241,2,-20,23,17,-16.84464918339919
235,241,2,-20,23,17,-16.84464918339919,1,0,-0.2,230,242,0,-23,19,20,-15.195961079062297
230,242,0,-23,19,19,-14.573338552349277,0,2,-0.5,225,241,1,-26,20,23,-17.264815712481028
225,241,1,-26,20,18,-13.773449600128219,0,2,-0.5,220,243,1,-33,17,17,-17.91610761279268
220,243,1,-33,17,15,-16.77350687978839,1,1,-0.45,215,245,1,-32,14,18,-19.269568361733192
215,245,1,-32,14,15,-17.54982361882421,2,1,-0.65,210,239,1,-33,9,15,-22.54982361882421
210,239,1,-33,9,10,-19.53798437205656,1,1,-0.45,205,239,1,-33,8,12,-21.291375130350744
205,239,1,-33,8,7,-15.784514249380338,0,1,-0.25,200,238,1,-51,6,8,-19.270969298056258
200,238,1,-51,6,7,-17.58226064316625,1,2,-0.7,195,240,0,-63,6,8,-16.89313911893801
195,240,0,-63,6,6,-13.224363792856812,0,2,-0.5,190,243,0,-82,7,6,-18.22436379285681
190,243,0,-82,7,5,-15.979097127426495,2,0,-0.4,185,247,0,-97,6,5,-20.979097127426495
185,247,0,-97,6,5,-20.979097127426495,1,2,-0.7,180,250,0,-112,10,6,-22.90595080188636
180,250,0,-112,10,3,-16.214297442962373,1,2,-0.7,175,246,0,-123,11,4,-17.982443245455485
175,246,0,-123,11,4,-17.982443245455485,1,1,-0.45,170,249,0,-139,16,8,-14.837606158633491
170,249,0,-139,16,6,-9.59969601906108,1,1,-0.45,165,247,0,-152,21,9,-12.20987520154782
165,247,0,-152,21,9,-12.20987520154782,0,0,0.0,160,250,0,-166,26,13,-13.981935943465771
160,250,0,-166,26,12,-12.852079007572447,1,2,-0.7,155,243,0,-176,27,20,-13.060656488465995
155,243,0,-176,27,19,-12.259276269283424,1,2,-0.7,150,244,0,-190,28,23,-15.36753797040299
150,244,0,-190,28,21,-14.1358019025066,0,0,0.0,145,244,0,-202,30,26,-16.8273873694743
145,244,0,-202,30,21,-14.050087046959623,0,0,0.0,140,248,0,-214,31,26,-16.50720927806086
140,248,0,-214,31,23,-15.067137580934263,0,0,0.0,135,240,4,-211,31,26,-18.525952538029365
135,240,3,-211,31,21,-16.35011889008953,0,2,-0.5,130,243,5,-223,29,28,-17.621608257383464
130,243,4,-223,29,22,-14.560744303136811,2,0,-0.4,125,239,4,-225,33,28,-16.616486297431234
125,239,4,-225,33,21,-12.821142430696533,1,0,-0.2,120,238,7,-227,30,26,-15.592847838004742
120,238,6,-227,30,25,-15.078458038302976,2,2,-0.9,115,237,12,-237,30,31,-17.346056638819523
115,237,11,-237,30,26,-14.978031172786245,0,1,-0.25,110,235,11,-235,27,29,-18.71523209183537
110,235,11,-235,27,28,-18.243118061786017,2,2,-0.9,105,233,14,-233,23,28,-19.249343847533957
105,233,12,-233,23,26,-18.34372709758077,2,2,-0.9,100,230,10,-230,24,27,-18.71983517498875
100,230,10,-230,24,22,-16.209359453960413,0,2,-0.5,95,234,10,-234,20,23,-19.41919080423622
95,234,10,-234,20,23,-19.41919080423622,2,2,-0.9,90,231,7,-231,26,23,-19.3435373785293
90,231,7,-231,26,22,-18.784653264076415,2,1,-0.65,90,231,7,-231,26,22,-18.784653264076415
540,1,0,206,0,0,0.0,1,1,-0.45,535,18,0,226,0,0,0.0
535,18,0,226,0,0,0.0,0,0,0.0,530,33,0,207,2,0,0.0
530,33,0,207,2,0,0.0,2,1,-0.65,525,52,0,185,2,0,0.0
525,52,0,185,2,0,0.0,2,0,-0.4,520,66,0,177,2,1,-5.982711888093171
520,66,0,177,2,1,-5.982711888093171,2,1,-0.65,515,87,0,159,3,2,-9.018110057852251
515,87,0,159,3,2,-9.018110057852251,2,2,-0.9,510,112,0,123,5,2,-14.018110057852251
510,112,0,123,5,2,-14.018110057852251,0,0,0.0,505,124,0,108,8,2,-19.01811005785225
505,124,0,108,8,2,-19.01811005785225,2,1,-0.65,500,144,0,87,6,4,-15.355016673073928
500,144,0,87,6,4,-15.355016673073928,2,0,-0.4,495,162,0,72,6,7,-14.311790004705106
495,162,0,72,6,5,-8.42926198344625,2,2,-0.9,490,184,0,49,7,6,-12.43437637940257
490,184,0,49,7,6,-12.43437637940257,0,2,-0.5,485,204,0,34,6,6,-17.43437637940257
485,204,0,34,6,6,-17.43437637940257,1,0,-0.2,480,223,0,13,4,6,-22.43437637940257
480,223,0,13,4,5,-21.294859896790797,1,0,-0.2,475,237,0,-5,3,6,-23.12139851682761
475,237,0,-5,3,3,-18.237540402470604,0,0,0.0,470,247,0,-11,6,3,-23.237540402470604
470,247,0,-11,6,1,-12.254091617011667,0,1,-0.25,465,253,0,-14,6,1,-17.254091617011667
465,253,0,-14,6,1,-17.254091617011667,2,2,-0.9,460,261,0,-37,7,5,-9.470701093245083
460,261,0,-37,7,5,-9.470701093245083,0,1,-0.25,455,259,0,-32,8,6,-13.471822258479497
455,259,0,-32,8,5,-10.715368386773061,1,2,-0.7,450,268,0,-34,9,6,-14.24988702105306
450,268,0,-34,9,6,-14.24988702105306,2,2,-0.9,445,278,0,-49,7,8,-15.86573837691383
445,278,0,-49,7,8,-15.86573837691383,0,2,-0.5,440,273,0,-46,4,8,-20.865738376913832
440,273,0,-46,4,6,-18.6021750262327,1,0,-0.2,435,267,0,-38,6,7,-21.29630044408776
435,267,0,-38,6,4,-15.20252950816586,0,1,-0.25,430,273,0,-54,4,4,-20.20252950816586
430,273,0,-54,4,3,-17.962545946736796,1,1,-0.45,425,266,0,-42,4,5,-15.680050858484682
425,266,0,-42,4,4,-12.812839950029321,0,2,-0.5,420,258,0,-24,4,4,-17.81283995002932
420,258,0,-24,4,3,-13.991223134477044,2,0,-0.4,415,259,0,-21,7,3,-18.991223134477043
415,259,0,-21,7,2,-14.756308226106512,2,1,-0.65,410,257,0,-16,11,4,-13.376265813583665
410,257,0,-16,11,4,-13.376265813583665,2,2,-0.9,405,258,0,-9,10,6,-14.241583684373799
405,258,0,-9,10,6,-14.241583684373799,2,0,-0.4,400,263,0,-16,13,11,-13.365096881527535
400,263,0,-16,13,9,-9.722605471621096,0,2,-0.5,395,266,0,-18,12,10,-13.83429684005323
395,266,0,-18,12,10,-13.83429684005323,2,0,-0.4,390,256,0,-12,14,10,-18.83429684005323
390,256,0,-12,14,8,-16.793815199801333,2,2,-0.9,385,255,0,-10,14,11,-18.227756115859044
385,255,0,-10,14,10,-17.36149664881204,1,0,-0.2,380,255,0,-11,12,13,-18.570397751276438
380,255,0,-11,12,8,-13.18403645968494,0,0,0.0,375,256,0,-14,13,11,-14.629149608697633
375,256,0,-14,13,10,-13.024287312864903,2,2,-0.9,370,257,0,-7,11,11,-16.799632643796034
370,257,0,-7,11,10,-15.395643992581393,1,0,-0.2,365,262,0,-15,13,13,-16.987519192607724
365,262,0,-15,13,10,-13.468295382786161,0,0,0.0,360,259,0,-13,13,10,-18.46829538278616
360,259,0,-13,13,8,-16.42883250778403,2,1,-0.65,355,254,0,-1,12,11,-17.414337432526555
355,254,0,-1,12,9,-15.104346139540764,2,1,-0.65,350,258,0,-3,16,10,-18.558757559815653
350,258,0,-3,16,8,-15.776238446125419,1,2,-0.7,345,262,0,-7,18,12,-16.0153603628228
345,262,0,-7,18,10,-13.534252453212355,2,0,-0.4,340,248,0,9,17,13,-15.395665652606663
340,248,0,9,17,11,-12.77736888858571,1,0,-0.2,335,251,0,8,18,17,-14.123726718167685
335,251,0,8,18,15,-12.342616466346843,1,2,-0.7,330,257,0,-1,18,16,-16.756277576526294
330,257,0,-1,18,15,-15.86249978283659,0,2,-0.5,325,252,0,6,17,18,-18.327317850001993
325,252,0,6,17,15,-16.296885690089013,1,2,-0.7,320,251,0,7,18,17,-19.466415643325377
320,251,0,7,18,15,-18.049641650538145,0,2,-0.5,315,255,0,6,16,17,-21.165076426905188
315,255,0,6,16,8,-13.181609233902158,1,1,-0.45,310,247,0,18,22,11,-14.724348855074727
310,247,0,18,22,10,-13.400664317660391,1,0,-0.2,305,250,0,18,24,15,-14.801768650614784
305,250,0,18,24,14,-13.943354486537874,2,0,-0.4,300,264,0,7,27,20,-15.094520689927407
300,264,0,7,27,17,-12.65909618963607,2,2,-0.9,295,268,0,0,29,21,-15.413250002552548
295,268,0,0,29,19,-13.974715417145418,0,0,0.0,290,269,0,2,28,25,-15.933994658604002
290,269,0,2,28,22,-14.320836055260871,1,2,-0.7,285,275,0,-9,28,24,-18.39808804612589
285,275,0,-9,28,18,-15.249058847079302,1,1,-0.45,280,270,0,-2,30,26,-15.951066575128255
280,270,0,-2,30,23,-14.526578407898732,1,2,-0.7,275,272,0,-12,32,24,-19.006906938328314
275,272,0,-12,32,20,-16.837642500726552,1,2,-0.7,270,269,3,-9,29,25,-18.75515761862847
270,269,0,-9,29,20,-16.119573158812152,2,2,-0.9,265,270,1,-13,27,27,-17.565063034908047
265,270,0,-13,27,21,-14.109069717217654,2,2,-0.9,260,270,0,-10,27,28,-16.296327057957573
260,270,0,-10,27,24,-14.453983412882677,0,1,-0.25,255,267,0,-15,25,25,-18.959262890226984
255,267,0,-15,25,20,-16.304199656259325,0,1,-0.25,250,275,0,-20,20,25,-18.13631231632924
250,275,0,-20,20,23,-17.210382182716415,2,0,-0.4,245,273,0,-22,19,25,-21.12230785902523
245,273,0,-22,19,20,-19.066269235716355,1,0,-0.2,240,269,0,-19,21,20,-20.01114360805825
240,269,0,-19,21,14,-16.087137013579994,1,2,-0.7,235,275,0,-26,23,17,-16.84464918339919
235,275,0,-26,23,14,-14.021542549682446,0,0,0.0,230,274,0,-28,19,20,-15.195961079062297
230,274,0,-28,19,19,-14.573338552349277,0,0,0.0,225,270,0,-27,20,23,-17.264815712481028
225,270,0,-27,20,17,-12.91610761279268,1,1,-0.45,220,272,0,-32,17,17,-17.91610761279268
220,272,0,-32,17,15,-16.77350687978839,2,2,-0.9,215,277,0,-33,14,18,-19.269568361733192
215,277,0,-33,14,15,-17.54982361882421,1,0,-0.2,210,271,0,-33,9,15,-22.54982361882421
210,271,0,-33,9,10,-19.53798437205656,0,0,0.0,205,267,0,-28,8,12,-21.291375130350744
205,267,0,-28,8,6,-14.06661164389601,2,2,-0.9,200,268,0,-49,6,7,-17.58226064316625
200,268,0,-49,6,6,-15.673739966133772,1,1,-0.45,195,270,0,-62,6,8,-16.89313911893801
195,270,0,-62,6,6,-13.224363792856812,0,1,-0.25,190,273,0,-81,7,6,-18.22436379285681
190,273,0,-81,7,5,-15.979097127426495,0,0,0.0,185,273,0,-96,6,5,-20.979097127426495
185,273,0,-96,6,5,-20.979097127426495,0,1,-0.25,180,274,0,-112,10,6,-22.90595080188636
180,274,0,-112,10,3,-16.214297442962373,1,0,-0.2,175,268,0,-123,11,4,-17.982443245455485
175,268,0,-123,11,4,-17.982443245455485,0,1,-0.25,170,270,0,-138,16,8,-14.837606158633491
170,270,0,-138,16,6,-9.59969601906108,1,1,-0.45,165,269,0,-154,21,9,-12.20987520154782
165,269,0,-154,21,9,-12.20987520154782,0,1,-0.25,160,271,0,-171,26,13,-13.981935943465771
160,271,0,-171,26,12,-12.852079007572447,1,1,-0.45,155,264,2,-181,27,20,-13.060656488465995
155,264,1,-181,27,19,-12.259276269283424,0,2,-0.5,150,266,6,-198,28,23,-15.36753797040299
150,266,6,-198,28,21,-14.1358019025066,1,2,-0.7,145,267,7,-215,30,26,-16.8273873694743
145,267,6,-215,30,21,-14.050087046959623,2,2,-0.9,140,273,8,-230,31,26,-16.50720927806086
140,273,7,-230,31,23,-15.067137580934263,1,1,-0.45,135,266,7,-230,31,26,-18.525952538029365
135,266,7,-230,31,21,-16.35011889008953,0,1,-0.25,130,269,7,-244,29,28,-17.621608257383464
130,269,7,-244,29,25,-16.182403064310932,2,2,-0.9,125,267,9,-250,33,29,-17.133494250278
125,267,7,-250,33,28,-16.616486297431234,1,0,-0.2,120,267,7,-255,30,28,-16.72047449634234
